Epoch 001/100 | Train Loss: 1.8019 | Val Loss: 1.7591 | Val Dice: 0.0453
Epoch 002/100 | Train Loss: 1.7439 | Val Loss: 1.7251 | Val Dice: 0.0452
Epoch 003/100 | Train Loss: 1.7076 | Val Loss: 1.6974 | Val Dice: 0.0482
Epoch 004/100 | Train Loss: 1.6865 | Val Loss: 1.6734 | Val Dice: 0.0543
Epoch 005/100 | Train Loss: 1.6579 | Val Loss: 1.6515 | Val Dice: 0.0638
Epoch 006/100 | Train Loss: 1.6514 | Val Loss: 1.6325 | Val Dice: 0.0740
Epoch 007/100 | Train Loss: 1.6280 | Val Loss: 1.6150 | Val Dice: 0.0845
Epoch 008/100 | Train Loss: 1.6114 | Val Loss: 1.5980 | Val Dice: 0.0979
Epoch 009/100 | Train Loss: 1.6081 | Val Loss: 1.5833 | Val Dice: 0.1106
Epoch 010/100 | Train Loss: 1.5953 | Val Loss: 1.5699 | Val Dice: 0.1203
Epoch 011/100 | Train Loss: 1.5870 | Val Loss: 1.5584 | Val Dice: 0.1267
Epoch 012/100 | Train Loss: 1.5719 | Val Loss: 1.5481 | Val Dice: 0.1297
Epoch 013/100 | Train Loss: 1.5632 | Val Loss: 1.5380 | Val Dice: 0.1325
Epoch 014/100 | Train Loss: 1.5514 | Val Loss: 1.5277 | Val Dice: 0.1356
Epoch 015/100 | Train Loss: 1.5390 | Val Loss: 1.5175 | Val Dice: 0.1396
Epoch 016/100 | Train Loss: 1.5334 | Val Loss: 1.5075 | Val Dice: 0.1436
Epoch 017/100 | Train Loss: 1.5178 | Val Loss: 1.4979 | Val Dice: 0.1482
Epoch 018/100 | Train Loss: 1.5120 | Val Loss: 1.4886 | Val Dice: 0.1532
Epoch 019/100 | Train Loss: 1.5010 | Val Loss: 1.4791 | Val Dice: 0.1600
Epoch 020/100 | Train Loss: 1.4939 | Val Loss: 1.4693 | Val Dice: 0.1699
Epoch 021/100 | Train Loss: 1.4808 | Val Loss: 1.4596 | Val Dice: 0.1788
Epoch 022/100 | Train Loss: 1.4753 | Val Loss: 1.4496 | Val Dice: 0.1875
