Epoch 001/100 | Train Loss: 1.6104 | Val Loss: 1.7379 | Val Dice: 0.0896
Epoch 002/100 | Train Loss: 0.9766 | Val Loss: 0.7669 | Val Dice: 0.4733
Epoch 003/100 | Train Loss: 0.7057 | Val Loss: 0.6972 | Val Dice: 0.5017
Epoch 004/100 | Train Loss: 0.6359 | Val Loss: 0.6049 | Val Dice: 0.5638
Epoch 005/100 | Train Loss: 0.6153 | Val Loss: 0.5807 | Val Dice: 0.5702
Epoch 006/100 | Train Loss: 0.5715 | Val Loss: 0.5269 | Val Dice: 0.6076
Epoch 007/100 | Train Loss: 0.5194 | Val Loss: 0.4795 | Val Dice: 0.6593
Epoch 008/100 | Train Loss: 0.4872 | Val Loss: 0.4649 | Val Dice: 0.6638
Epoch 009/100 | Train Loss: 0.4769 | Val Loss: 0.4570 | Val Dice: 0.6735
Epoch 010/100 | Train Loss: 0.4641 | Val Loss: 0.4559 | Val Dice: 0.6728
Epoch 011/100 | Train Loss: 0.4465 | Val Loss: 0.4210 | Val Dice: 0.7114
Epoch 012/100 | Train Loss: 0.4247 | Val Loss: 0.4118 | Val Dice: 0.7230
Epoch 013/100 | Train Loss: 0.4174 | Val Loss: 0.4072 | Val Dice: 0.7266
Epoch 014/100 | Train Loss: 0.4104 | Val Loss: 0.4077 | Val Dice: 0.7335
Epoch 015/100 | Train Loss: 0.3996 | Val Loss: 0.3944 | Val Dice: 0.7507
Epoch 016/100 | Train Loss: 0.3822 | Val Loss: 0.3775 | Val Dice: 0.7583
Epoch 017/100 | Train Loss: 0.3746 | Val Loss: 0.3751 | Val Dice: 0.7608
Epoch 018/100 | Train Loss: 0.3817 | Val Loss: 0.4259 | Val Dice: 0.7656
Epoch 019/100 | Train Loss: 0.3673 | Val Loss: 0.3771 | Val Dice: 0.7781
Epoch 020/100 | Train Loss: 0.3562 | Val Loss: 0.3564 | Val Dice: 0.7758
Epoch 021/100 | Train Loss: 0.3518 | Val Loss: 0.3671 | Val Dice: 0.7732
Epoch 022/100 | Train Loss: 0.3496 | Val Loss: 0.3572 | Val Dice: 0.7928
Epoch 023/100 | Train Loss: 0.3487 | Val Loss: 0.3512 | Val Dice: 0.7812
Epoch 024/100 | Train Loss: 0.3319 | Val Loss: 0.3423 | Val Dice: 0.7791
Epoch 025/100 | Train Loss: 0.3285 | Val Loss: 0.3408 | Val Dice: 0.7801
Epoch 026/100 | Train Loss: 0.3284 | Val Loss: 0.3430 | Val Dice: 0.7812
Epoch 027/100 | Train Loss: 0.3264 | Val Loss: 0.3342 | Val Dice: 0.7904
Epoch 028/100 | Train Loss: 0.3196 | Val Loss: 0.3305 | Val Dice: 0.7837
Epoch 029/100 | Train Loss: 0.3152 | Val Loss: 0.3290 | Val Dice: 0.7899
Epoch 030/100 | Train Loss: 0.3157 | Val Loss: 0.3334 | Val Dice: 0.7777
Epoch 031/100 | Train Loss: 0.3148 | Val Loss: 0.3275 | Val Dice: 0.7667
Epoch 032/100 | Train Loss: 0.3066 | Val Loss: 0.3233 | Val Dice: 0.7906
Early stopping at epoch 32: validation Dice has not improved beyond 0.7928 by more than 0.0010 for 10 consecutive epochs.
