Epoch 001/150 | Train Loss: 2.3976 | Val Loss: 2.2014 | Val Dice: 0.1996
Epoch 002/150 | Train Loss: 2.0272 | Val Loss: 1.8967 | Val Dice: 0.2390
Epoch 003/150 | Train Loss: 1.8133 | Val Loss: 1.7259 | Val Dice: 0.2753
Epoch 004/150 | Train Loss: 1.6660 | Val Loss: 1.5959 | Val Dice: 0.3088
Epoch 005/150 | Train Loss: 1.5624 | Val Loss: 1.5184 | Val Dice: 0.3263
Epoch 006/150 | Train Loss: 1.4806 | Val Loss: 1.4502 | Val Dice: 0.3423
Epoch 007/150 | Train Loss: 1.4103 | Val Loss: 1.3862 | Val Dice: 0.3634
Epoch 008/150 | Train Loss: 1.3547 | Val Loss: 1.3504 | Val Dice: 0.3742
Epoch 009/150 | Train Loss: 1.3033 | Val Loss: 1.2812 | Val Dice: 0.3852
Epoch 010/150 | Train Loss: 1.2545 | Val Loss: 1.2691 | Val Dice: 0.4018
Epoch 011/150 | Train Loss: 1.2164 | Val Loss: 1.2063 | Val Dice: 0.4158
Epoch 012/150 | Train Loss: 1.1766 | Val Loss: 1.1714 | Val Dice: 0.4163
Epoch 013/150 | Train Loss: 1.1428 | Val Loss: 1.1416 | Val Dice: 0.4276
Epoch 014/150 | Train Loss: 1.1039 | Val Loss: 1.1087 | Val Dice: 0.4386
Epoch 015/150 | Train Loss: 1.0705 | Val Loss: 1.0888 | Val Dice: 0.4679
Epoch 016/150 | Train Loss: 1.0481 | Val Loss: 1.0492 | Val Dice: 0.4608
Epoch 017/150 | Train Loss: 1.0226 | Val Loss: 1.0300 | Val Dice: 0.5056
Epoch 018/150 | Train Loss: 1.0024 | Val Loss: 1.0013 | Val Dice: 0.5044
Epoch 019/150 | Train Loss: 0.9678 | Val Loss: 0.9749 | Val Dice: 0.5423
Epoch 020/150 | Train Loss: 0.9416 | Val Loss: 0.9559 | Val Dice: 0.5829
Epoch 021/150 | Train Loss: 0.9190 | Val Loss: 0.9265 | Val Dice: 0.5840
Epoch 022/150 | Train Loss: 0.8945 | Val Loss: 0.9122 | Val Dice: 0.5950
Epoch 023/150 | Train Loss: 0.8730 | Val Loss: 0.8974 | Val Dice: 0.6189
Epoch 024/150 | Train Loss: 0.8577 | Val Loss: 0.8836 | Val Dice: 0.6033
Epoch 025/150 | Train Loss: 0.8377 | Val Loss: 0.8606 | Val Dice: 0.6126
Epoch 026/150 | Train Loss: 0.8251 | Val Loss: 0.8475 | Val Dice: 0.6163
Epoch 027/150 | Train Loss: 0.8113 | Val Loss: 0.8329 | Val Dice: 0.6422
Epoch 028/150 | Train Loss: 0.7920 | Val Loss: 0.8320 | Val Dice: 0.6370
Epoch 029/150 | Train Loss: 0.7831 | Val Loss: 0.8109 | Val Dice: 0.6479
Epoch 030/150 | Train Loss: 0.7765 | Val Loss: 0.8062 | Val Dice: 0.6586
Epoch 031/150 | Train Loss: 0.7555 | Val Loss: 0.7983 | Val Dice: 0.6649
Epoch 032/150 | Train Loss: 0.7487 | Val Loss: 0.7764 | Val Dice: 0.6623
Epoch 033/150 | Train Loss: 0.7360 | Val Loss: 0.7700 | Val Dice: 0.6512
Epoch 034/150 | Train Loss: 0.7249 | Val Loss: 0.7634 | Val Dice: 0.6718
Epoch 035/150 | Train Loss: 0.7160 | Val Loss: 0.7676 | Val Dice: 0.6847
Epoch 036/150 | Train Loss: 0.7065 | Val Loss: 0.7488 | Val Dice: 0.7052
Epoch 037/150 | Train Loss: 0.6984 | Val Loss: 0.7396 | Val Dice: 0.6992
Epoch 038/150 | Train Loss: 0.6896 | Val Loss: 0.7304 | Val Dice: 0.6681
Epoch 039/150 | Train Loss: 0.6831 | Val Loss: 0.7268 | Val Dice: 0.6946
Epoch 040/150 | Train Loss: 0.6688 | Val Loss: 0.7182 | Val Dice: 0.6866
Epoch 041/150 | Train Loss: 0.6647 | Val Loss: 0.7053 | Val Dice: 0.7077
Epoch 042/150 | Train Loss: 0.6570 | Val Loss: 0.7033 | Val Dice: 0.6685
Epoch 043/150 | Train Loss: 0.6522 | Val Loss: 0.7097 | Val Dice: 0.7208
Epoch 044/150 | Train Loss: 0.6438 | Val Loss: 0.7041 | Val Dice: 0.6961
Epoch 045/150 | Train Loss: 0.6354 | Val Loss: 0.6919 | Val Dice: 0.6952
Epoch 046/150 | Train Loss: 0.6285 | Val Loss: 0.6859 | Val Dice: 0.6882
Epoch 047/150 | Train Loss: 0.6186 | Val Loss: 0.6886 | Val Dice: 0.6848
Epoch 048/150 | Train Loss: 0.6097 | Val Loss: 0.6752 | Val Dice: 0.6642
Epoch 049/150 | Train Loss: 0.6083 | Val Loss: 0.6689 | Val Dice: 0.6752
Epoch 050/150 | Train Loss: 0.6044 | Val Loss: 0.6601 | Val Dice: 0.7112
Epoch 051/150 | Train Loss: 0.5962 | Val Loss: 0.6487 | Val Dice: 0.6893
Epoch 052/150 | Train Loss: 0.5871 | Val Loss: 0.6545 | Val Dice: 0.7041
Epoch 053/150 | Train Loss: 0.5791 | Val Loss: 0.6437 | Val Dice: 0.6937
Early stopping at epoch 53: validation Dice has not improved beyond 0.7208 by more than 0.0010 for 10 consecutive epochs.
