Epoch 001/100 | Train Loss: 1.3870 | Val Loss: 1.0795 | Val Dice: 0.0083
Epoch 002/100 | Train Loss: 1.0691 | Val Loss: 1.0634 | Val Dice: 0.0116
Epoch 003/100 | Train Loss: 1.0427 | Val Loss: 1.0308 | Val Dice: 0.0990
Epoch 004/100 | Train Loss: 1.0174 | Val Loss: 1.0177 | Val Dice: 0.1490
Epoch 005/100 | Train Loss: 1.0074 | Val Loss: 1.0239 | Val Dice: 0.2322
Epoch 006/100 | Train Loss: 1.0022 | Val Loss: 1.0282 | Val Dice: 0.2736
Epoch 007/100 | Train Loss: 1.0037 | Val Loss: 1.0030 | Val Dice: 0.2621
Epoch 008/100 | Train Loss: 0.9901 | Val Loss: 1.0000 | Val Dice: 0.2792
Epoch 009/100 | Train Loss: 0.9892 | Val Loss: 0.9972 | Val Dice: 0.2861
Epoch 010/100 | Train Loss: 0.9811 | Val Loss: 0.9945 | Val Dice: 0.2871
Epoch 011/100 | Train Loss: 0.9769 | Val Loss: 0.9924 | Val Dice: 0.2937
Epoch 012/100 | Train Loss: 0.9760 | Val Loss: 0.9932 | Val Dice: 0.2831
Epoch 013/100 | Train Loss: 0.9659 | Val Loss: 0.9796 | Val Dice: 0.3051
Epoch 014/100 | Train Loss: 0.9533 | Val Loss: 0.9709 | Val Dice: 0.2939
Epoch 015/100 | Train Loss: 0.9512 | Val Loss: 0.9740 | Val Dice: 0.3225
Epoch 016/100 | Train Loss: 0.9486 | Val Loss: 0.9720 | Val Dice: 0.3110
Epoch 017/100 | Train Loss: 0.9351 | Val Loss: 0.9691 | Val Dice: 0.2755
Epoch 018/100 | Train Loss: 0.9315 | Val Loss: 0.9606 | Val Dice: 0.3076
Epoch 019/100 | Train Loss: 0.9260 | Val Loss: 0.9604 | Val Dice: 0.2781
Epoch 020/100 | Train Loss: 0.9143 | Val Loss: 0.9471 | Val Dice: 0.3260
Epoch 021/100 | Train Loss: 0.9119 | Val Loss: 0.9367 | Val Dice: 0.3092
Epoch 022/100 | Train Loss: 0.8922 | Val Loss: 0.9324 | Val Dice: 0.3391
Epoch 023/100 | Train Loss: 0.8856 | Val Loss: 0.9021 | Val Dice: 0.3600
Epoch 024/100 | Train Loss: 0.8668 | Val Loss: 0.9011 | Val Dice: 0.3672
Epoch 025/100 | Train Loss: 0.8746 | Val Loss: 0.8851 | Val Dice: 0.3799
Epoch 026/100 | Train Loss: 0.8583 | Val Loss: 0.9032 | Val Dice: 0.3527
Epoch 027/100 | Train Loss: 0.8497 | Val Loss: 0.8757 | Val Dice: 0.3971
Epoch 028/100 | Train Loss: 0.8331 | Val Loss: 0.8567 | Val Dice: 0.3886
Epoch 029/100 | Train Loss: 0.8182 | Val Loss: 0.8596 | Val Dice: 0.3995
Epoch 030/100 | Train Loss: 0.8101 | Val Loss: 0.8658 | Val Dice: 0.4147
Epoch 031/100 | Train Loss: 0.8003 | Val Loss: 0.8196 | Val Dice: 0.4357
Epoch 032/100 | Train Loss: 0.7900 | Val Loss: 0.8420 | Val Dice: 0.4008
Epoch 033/100 | Train Loss: 0.7682 | Val Loss: 0.8376 | Val Dice: 0.4446
Epoch 034/100 | Train Loss: 0.7499 | Val Loss: 0.8275 | Val Dice: 0.4432
Epoch 035/100 | Train Loss: 0.7344 | Val Loss: 0.7656 | Val Dice: 0.4809
Epoch 036/100 | Train Loss: 0.7125 | Val Loss: 0.7469 | Val Dice: 0.4885
Epoch 037/100 | Train Loss: 0.6911 | Val Loss: 0.7420 | Val Dice: 0.4962
Epoch 038/100 | Train Loss: 0.7055 | Val Loss: 0.7264 | Val Dice: 0.5075
Epoch 039/100 | Train Loss: 0.6750 | Val Loss: 0.7384 | Val Dice: 0.5000
Epoch 040/100 | Train Loss: 0.6858 | Val Loss: 0.7435 | Val Dice: 0.4887
