Epoch 001/100 | Train Loss: 2.0592 | Val Loss: 1.8638 | Val Dice: 0.0604
Epoch 002/100 | Train Loss: 1.8132 | Val Loss: 1.7545 | Val Dice: 0.0707
Epoch 003/100 | Train Loss: 1.7305 | Val Loss: 1.7091 | Val Dice: 0.0849
Epoch 004/100 | Train Loss: 1.6946 | Val Loss: 1.6768 | Val Dice: 0.1074
Epoch 005/100 | Train Loss: 1.6617 | Val Loss: 1.6443 | Val Dice: 0.1289
Epoch 006/100 | Train Loss: 1.6311 | Val Loss: 1.6127 | Val Dice: 0.1543
Epoch 007/100 | Train Loss: 1.5984 | Val Loss: 1.5784 | Val Dice: 0.1979
Epoch 008/100 | Train Loss: 1.5603 | Val Loss: 1.5373 | Val Dice: 0.2360
Epoch 009/100 | Train Loss: 1.5224 | Val Loss: 1.5078 | Val Dice: 0.2854
Epoch 010/100 | Train Loss: 1.4978 | Val Loss: 1.4846 | Val Dice: 0.3338
Epoch 011/100 | Train Loss: 1.4763 | Val Loss: 1.4653 | Val Dice: 0.3625
Epoch 012/100 | Train Loss: 1.4572 | Val Loss: 1.4489 | Val Dice: 0.3818
Epoch 013/100 | Train Loss: 1.4392 | Val Loss: 1.4307 | Val Dice: 0.3929
Epoch 014/100 | Train Loss: 1.4216 | Val Loss: 1.4128 | Val Dice: 0.4230
Epoch 015/100 | Train Loss: 1.4052 | Val Loss: 1.3979 | Val Dice: 0.4613
Epoch 016/100 | Train Loss: 1.3880 | Val Loss: 1.3799 | Val Dice: 0.4678
Epoch 017/100 | Train Loss: 1.3706 | Val Loss: 1.3643 | Val Dice: 0.4286
Epoch 018/100 | Train Loss: 1.3556 | Val Loss: 1.3479 | Val Dice: 0.4834
Epoch 019/100 | Train Loss: 1.3383 | Val Loss: 1.3365 | Val Dice: 0.4712
Epoch 020/100 | Train Loss: 1.3224 | Val Loss: 1.3189 | Val Dice: 0.4710
Epoch 021/100 | Train Loss: 1.3073 | Val Loss: 1.3034 | Val Dice: 0.5340
Epoch 022/100 | Train Loss: 1.2900 | Val Loss: 1.2924 | Val Dice: 0.5080
Epoch 023/100 | Train Loss: 1.2766 | Val Loss: 1.2810 | Val Dice: 0.5073
Epoch 024/100 | Train Loss: 1.2602 | Val Loss: 1.2576 | Val Dice: 0.5463
Epoch 025/100 | Train Loss: 1.2471 | Val Loss: 1.2450 | Val Dice: 0.5713
Epoch 026/100 | Train Loss: 1.2309 | Val Loss: 1.2398 | Val Dice: 0.5709
Epoch 027/100 | Train Loss: 1.2177 | Val Loss: 1.2300 | Val Dice: 0.5871
Epoch 028/100 | Train Loss: 1.2039 | Val Loss: 1.2098 | Val Dice: 0.6067
Epoch 029/100 | Train Loss: 1.1901 | Val Loss: 1.1980 | Val Dice: 0.5924
Epoch 030/100 | Train Loss: 1.1737 | Val Loss: 1.1842 | Val Dice: 0.6145
Epoch 031/100 | Train Loss: 1.1584 | Val Loss: 1.1740 | Val Dice: 0.6362
Epoch 032/100 | Train Loss: 1.1472 | Val Loss: 1.1651 | Val Dice: 0.6403
Epoch 033/100 | Train Loss: 1.1334 | Val Loss: 1.1543 | Val Dice: 0.6365
Epoch 034/100 | Train Loss: 1.1243 | Val Loss: 1.1372 | Val Dice: 0.6496
Epoch 035/100 | Train Loss: 1.1077 | Val Loss: 1.1301 | Val Dice: 0.6607
Epoch 036/100 | Train Loss: 1.0974 | Val Loss: 1.1243 | Val Dice: 0.6378
Epoch 037/100 | Train Loss: 1.0857 | Val Loss: 1.1028 | Val Dice: 0.6719
Epoch 038/100 | Train Loss: 1.0720 | Val Loss: 1.0977 | Val Dice: 0.6769
Epoch 039/100 | Train Loss: 1.0631 | Val Loss: 1.0958 | Val Dice: 0.6723
Epoch 040/100 | Train Loss: 1.0510 | Val Loss: 1.0730 | Val Dice: 0.6817
Epoch 041/100 | Train Loss: 1.0383 | Val Loss: 1.0737 | Val Dice: 0.6723
Epoch 042/100 | Train Loss: 1.0260 | Val Loss: 1.0547 | Val Dice: 0.6931
Epoch 043/100 | Train Loss: 1.0167 | Val Loss: 1.0469 | Val Dice: 0.6831
Epoch 044/100 | Train Loss: 1.0072 | Val Loss: 1.0367 | Val Dice: 0.6768
Epoch 045/100 | Train Loss: 0.9996 | Val Loss: 1.0277 | Val Dice: 0.6880
Epoch 046/100 | Train Loss: 0.9877 | Val Loss: 1.0307 | Val Dice: 0.6797
Epoch 047/100 | Train Loss: 0.9761 | Val Loss: 1.0099 | Val Dice: 0.7006
Epoch 048/100 | Train Loss: 0.9651 | Val Loss: 1.0010 | Val Dice: 0.6985
Epoch 049/100 | Train Loss: 0.9511 | Val Loss: 0.9951 | Val Dice: 0.6977
Epoch 050/100 | Train Loss: 0.9407 | Val Loss: 0.9921 | Val Dice: 0.6969
Epoch 051/100 | Train Loss: 0.9354 | Val Loss: 0.9755 | Val Dice: 0.7073
Epoch 052/100 | Train Loss: 0.9262 | Val Loss: 0.9808 | Val Dice: 0.6887
Epoch 053/100 | Train Loss: 0.9192 | Val Loss: 0.9627 | Val Dice: 0.6978
Epoch 054/100 | Train Loss: 0.9030 | Val Loss: 0.9636 | Val Dice: 0.6993
Epoch 055/100 | Train Loss: 0.8915 | Val Loss: 0.9522 | Val Dice: 0.7135
Epoch 056/100 | Train Loss: 0.8807 | Val Loss: 0.9493 | Val Dice: 0.7042
Epoch 057/100 | Train Loss: 0.8736 | Val Loss: 0.9318 | Val Dice: 0.7157
Epoch 058/100 | Train Loss: 0.8641 | Val Loss: 0.9150 | Val Dice: 0.7008
Epoch 059/100 | Train Loss: 0.8567 | Val Loss: 0.9139 | Val Dice: 0.7151
Epoch 060/100 | Train Loss: 0.8446 | Val Loss: 0.9226 | Val Dice: 0.7146
Epoch 061/100 | Train Loss: 0.8337 | Val Loss: 0.9157 | Val Dice: 0.7123
Epoch 062/100 | Train Loss: 0.8241 | Val Loss: 0.8879 | Val Dice: 0.7214
Epoch 063/100 | Train Loss: 0.8160 | Val Loss: 0.8921 | Val Dice: 0.7094
Epoch 064/100 | Train Loss: 0.8073 | Val Loss: 0.8762 | Val Dice: 0.7135
Epoch 065/100 | Train Loss: 0.8077 | Val Loss: 0.8666 | Val Dice: 0.7141
Epoch 066/100 | Train Loss: 0.7899 | Val Loss: 0.8554 | Val Dice: 0.7135
Epoch 067/100 | Train Loss: 0.7769 | Val Loss: 0.8442 | Val Dice: 0.7209
Epoch 068/100 | Train Loss: 0.7658 | Val Loss: 0.8436 | Val Dice: 0.7187
