Epoch 001/100 | Train Loss: 1.7272 | Val Loss: 1.4810 | Val Dice: 0.3748
Epoch 002/100 | Train Loss: 1.5117 | Val Loss: 1.3367 | Val Dice: 0.4433
Epoch 003/100 | Train Loss: 1.4050 | Val Loss: 1.3004 | Val Dice: 0.4604
Epoch 004/100 | Train Loss: 1.3455 | Val Loss: 1.2424 | Val Dice: 0.4818
Epoch 005/100 | Train Loss: 1.2922 | Val Loss: 1.2124 | Val Dice: 0.4906
Epoch 006/100 | Train Loss: 1.2473 | Val Loss: 1.1719 | Val Dice: 0.5019
Epoch 007/100 | Train Loss: 1.2111 | Val Loss: 1.1515 | Val Dice: 0.5089
Epoch 008/100 | Train Loss: 1.1769 | Val Loss: 1.1135 | Val Dice: 0.5242
Epoch 009/100 | Train Loss: 1.1616 | Val Loss: 1.0855 | Val Dice: 0.5333
Epoch 010/100 | Train Loss: 1.1307 | Val Loss: 1.0720 | Val Dice: 0.5474
Epoch 011/100 | Train Loss: 1.1055 | Val Loss: 1.0573 | Val Dice: 0.5448
Epoch 012/100 | Train Loss: 1.0934 | Val Loss: 1.0423 | Val Dice: 0.5629
Epoch 013/100 | Train Loss: 1.0691 | Val Loss: 1.0235 | Val Dice: 0.5731
Epoch 014/100 | Train Loss: 1.0419 | Val Loss: 0.9955 | Val Dice: 0.5779
Epoch 015/100 | Train Loss: 1.0177 | Val Loss: 0.9899 | Val Dice: 0.5791
Epoch 016/100 | Train Loss: 1.0149 | Val Loss: 0.9848 | Val Dice: 0.5949
Epoch 017/100 | Train Loss: 0.9885 | Val Loss: 0.9747 | Val Dice: 0.5728
Epoch 018/100 | Train Loss: 0.9716 | Val Loss: 0.9699 | Val Dice: 0.5906
Epoch 019/100 | Train Loss: 0.9595 | Val Loss: 0.9714 | Val Dice: 0.5811
Epoch 020/100 | Train Loss: 0.9402 | Val Loss: 0.9396 | Val Dice: 0.6049
Epoch 021/100 | Train Loss: 0.9411 | Val Loss: 0.9285 | Val Dice: 0.5987
Epoch 022/100 | Train Loss: 0.9228 | Val Loss: 0.9144 | Val Dice: 0.6068
Epoch 023/100 | Train Loss: 0.9043 | Val Loss: 0.9158 | Val Dice: 0.6132
Epoch 024/100 | Train Loss: 0.8930 | Val Loss: 0.9074 | Val Dice: 0.6100
Epoch 025/100 | Train Loss: 0.8867 | Val Loss: 0.9445 | Val Dice: 0.5952
Epoch 026/100 | Train Loss: 0.8713 | Val Loss: 0.8887 | Val Dice: 0.6117
Epoch 027/100 | Train Loss: 0.8806 | Val Loss: 0.8954 | Val Dice: 0.6220
Epoch 028/100 | Train Loss: 0.8492 | Val Loss: 0.9131 | Val Dice: 0.6157
Epoch 029/100 | Train Loss: 0.8412 | Val Loss: 0.8864 | Val Dice: 0.6223
Epoch 030/100 | Train Loss: 0.8286 | Val Loss: 0.8967 | Val Dice: 0.6065
Epoch 031/100 | Train Loss: 0.8210 | Val Loss: 0.8665 | Val Dice: 0.6291
Epoch 032/100 | Train Loss: 0.8046 | Val Loss: 0.8660 | Val Dice: 0.6312
Epoch 033/100 | Train Loss: 0.7949 | Val Loss: 0.8619 | Val Dice: 0.6288
Epoch 034/100 | Train Loss: 0.7878 | Val Loss: 0.8583 | Val Dice: 0.6291
Epoch 035/100 | Train Loss: 0.7818 | Val Loss: 0.8670 | Val Dice: 0.6228
Epoch 036/100 | Train Loss: 0.7608 | Val Loss: 0.8778 | Val Dice: 0.6192
Epoch 037/100 | Train Loss: 0.7535 | Val Loss: 0.8517 | Val Dice: 0.6337
Epoch 038/100 | Train Loss: 0.7446 | Val Loss: 0.8622 | Val Dice: 0.6389
Epoch 039/100 | Train Loss: 0.7388 | Val Loss: 0.8532 | Val Dice: 0.6232
Epoch 040/100 | Train Loss: 0.7362 | Val Loss: 0.8419 | Val Dice: 0.6406
Epoch 041/100 | Train Loss: 0.7217 | Val Loss: 0.8528 | Val Dice: 0.6338
Epoch 042/100 | Train Loss: 0.7216 | Val Loss: 0.8316 | Val Dice: 0.6415
Epoch 043/100 | Train Loss: 0.7082 | Val Loss: 0.8366 | Val Dice: 0.6413
Epoch 044/100 | Train Loss: 0.6873 | Val Loss: 0.8615 | Val Dice: 0.6312
Epoch 045/100 | Train Loss: 0.6925 | Val Loss: 0.8409 | Val Dice: 0.6426
Epoch 046/100 | Train Loss: 0.6724 | Val Loss: 0.8375 | Val Dice: 0.6428
