Epoch 001/100 | Train Loss: 1.2323 | Val Loss: 1.4484 | Val Dice: 0.1756
Epoch 002/100 | Train Loss: 0.6064 | Val Loss: 1.2423 | Val Dice: 0.4036
Epoch 003/100 | Train Loss: 0.4777 | Val Loss: 0.5042 | Val Dice: 0.7132
Epoch 004/100 | Train Loss: 0.4140 | Val Loss: 0.3849 | Val Dice: 0.7586
Epoch 005/100 | Train Loss: 0.3746 | Val Loss: 0.4793 | Val Dice: 0.7315
Epoch 006/100 | Train Loss: 0.3421 | Val Loss: 0.3484 | Val Dice: 0.7886
Epoch 007/100 | Train Loss: 0.3344 | Val Loss: 0.4121 | Val Dice: 0.7911
Epoch 008/100 | Train Loss: 0.3086 | Val Loss: 0.3184 | Val Dice: 0.8042
Epoch 009/100 | Train Loss: 0.2955 | Val Loss: 0.3071 | Val Dice: 0.7952
Epoch 010/100 | Train Loss: 0.2802 | Val Loss: 0.3022 | Val Dice: 0.8131
Epoch 011/100 | Train Loss: 0.2741 | Val Loss: 0.2910 | Val Dice: 0.8377
Epoch 012/100 | Train Loss: 0.2633 | Val Loss: 0.2890 | Val Dice: 0.8485
Epoch 013/100 | Train Loss: 0.2573 | Val Loss: 0.2859 | Val Dice: 0.8616
Epoch 014/100 | Train Loss: 0.2609 | Val Loss: 0.2934 | Val Dice: 0.8105
Epoch 015/100 | Train Loss: 0.2593 | Val Loss: 0.2863 | Val Dice: 0.8103
Epoch 016/100 | Train Loss: 0.2633 | Val Loss: 0.2781 | Val Dice: 0.8487
Epoch 017/100 | Train Loss: 0.2565 | Val Loss: 0.2826 | Val Dice: 0.8410
Epoch 018/100 | Train Loss: 0.2530 | Val Loss: 0.2762 | Val Dice: 0.8340
Epoch 019/100 | Train Loss: 0.2481 | Val Loss: 0.2700 | Val Dice: 0.8421
Epoch 020/100 | Train Loss: 0.2435 | Val Loss: 0.2739 | Val Dice: 0.8686
Epoch 021/100 | Train Loss: 0.2429 | Val Loss: 0.2727 | Val Dice: 0.8711
Epoch 022/100 | Train Loss: 0.2417 | Val Loss: 0.2663 | Val Dice: 0.8653
Epoch 023/100 | Train Loss: 0.2401 | Val Loss: 0.2691 | Val Dice: 0.8443
Epoch 024/100 | Train Loss: 0.2376 | Val Loss: 0.2665 | Val Dice: 0.8556
Epoch 025/100 | Train Loss: 0.2375 | Val Loss: 0.2710 | Val Dice: 0.8551
Epoch 026/100 | Train Loss: 0.2432 | Val Loss: 0.2892 | Val Dice: 0.8004
Epoch 027/100 | Train Loss: 0.2437 | Val Loss: 0.2675 | Val Dice: 0.8489
Epoch 028/100 | Train Loss: 0.2392 | Val Loss: 0.2697 | Val Dice: 0.8577
Epoch 029/100 | Train Loss: 0.2412 | Val Loss: 0.2709 | Val Dice: 0.8677
Epoch 030/100 | Train Loss: 0.2354 | Val Loss: 0.2650 | Val Dice: 0.8694
Epoch 031/100 | Train Loss: 0.2333 | Val Loss: 0.2675 | Val Dice: 0.8693
Early stopping at epoch 31: validation Dice has not improved beyond 0.8711 by more than 0.0010 for 10 consecutive epochs.
