Epoch 001/100 | Train Loss: 1.2854 | Val Loss: 1.2959 | Val Dice: 0.2310
Epoch 002/100 | Train Loss: 1.1922 | Val Loss: 1.2144 | Val Dice: 0.3252
Epoch 003/100 | Train Loss: 1.1386 | Val Loss: 1.1265 | Val Dice: 0.3348
Epoch 004/100 | Train Loss: 1.0784 | Val Loss: 1.0705 | Val Dice: 0.3312
Epoch 005/100 | Train Loss: 1.0218 | Val Loss: 1.0362 | Val Dice: 0.2974
Epoch 006/100 | Train Loss: 0.9586 | Val Loss: 0.9848 | Val Dice: 0.3995
Epoch 007/100 | Train Loss: 0.9057 | Val Loss: 1.0001 | Val Dice: 0.2370
Epoch 008/100 | Train Loss: 0.8411 | Val Loss: 0.9376 | Val Dice: 0.4480
Epoch 009/100 | Train Loss: 0.7830 | Val Loss: 0.8018 | Val Dice: 0.4994
Epoch 010/100 | Train Loss: 0.7233 | Val Loss: 0.7652 | Val Dice: 0.5254
Epoch 011/100 | Train Loss: 0.6803 | Val Loss: 0.7629 | Val Dice: 0.5004
Epoch 012/100 | Train Loss: 0.6438 | Val Loss: 0.6670 | Val Dice: 0.5861
Epoch 013/100 | Train Loss: 0.5975 | Val Loss: 0.6489 | Val Dice: 0.5806
Epoch 014/100 | Train Loss: 0.5732 | Val Loss: 0.7164 | Val Dice: 0.5336
Epoch 015/100 | Train Loss: 0.5484 | Val Loss: 0.6667 | Val Dice: 0.5497
Epoch 016/100 | Train Loss: 0.5279 | Val Loss: 0.6137 | Val Dice: 0.5949
Epoch 017/100 | Train Loss: 0.4994 | Val Loss: 0.6327 | Val Dice: 0.5834
Epoch 018/100 | Train Loss: 0.4872 | Val Loss: 0.7127 | Val Dice: 0.5178
Epoch 019/100 | Train Loss: 0.4580 | Val Loss: 0.5632 | Val Dice: 0.6300
Epoch 020/100 | Train Loss: 0.4470 | Val Loss: 0.5350 | Val Dice: 0.6472
Epoch 021/100 | Train Loss: 0.4336 | Val Loss: 0.5501 | Val Dice: 0.6369
Epoch 022/100 | Train Loss: 0.4153 | Val Loss: 0.5546 | Val Dice: 0.6403
Epoch 023/100 | Train Loss: 0.4036 | Val Loss: 0.5288 | Val Dice: 0.6504
Epoch 024/100 | Train Loss: 0.4016 | Val Loss: 0.5880 | Val Dice: 0.6082
Epoch 025/100 | Train Loss: 0.3912 | Val Loss: 0.5982 | Val Dice: 0.6021
Epoch 026/100 | Train Loss: 0.3823 | Val Loss: 0.5287 | Val Dice: 0.6482
Epoch 027/100 | Train Loss: 0.3754 | Val Loss: 0.6061 | Val Dice: 0.6143
Epoch 028/100 | Train Loss: 0.3561 | Val Loss: 0.5130 | Val Dice: 0.6600
Epoch 029/100 | Train Loss: 0.3554 | Val Loss: 0.5141 | Val Dice: 0.6593
Epoch 030/100 | Train Loss: 0.3392 | Val Loss: 0.5167 | Val Dice: 0.6569
Epoch 031/100 | Train Loss: 0.3415 | Val Loss: 0.5652 | Val Dice: 0.6191
Epoch 032/100 | Train Loss: 0.3200 | Val Loss: 0.5084 | Val Dice: 0.6615
Epoch 033/100 | Train Loss: 0.3267 | Val Loss: 0.5272 | Val Dice: 0.6521
Epoch 034/100 | Train Loss: 0.3293 | Val Loss: 0.5286 | Val Dice: 0.6503
Epoch 035/100 | Train Loss: 0.3044 | Val Loss: 0.4997 | Val Dice: 0.6665
Epoch 036/100 | Train Loss: 0.3056 | Val Loss: 0.5009 | Val Dice: 0.6739
Epoch 037/100 | Train Loss: 0.2926 | Val Loss: 0.5032 | Val Dice: 0.6655
Epoch 038/100 | Train Loss: 0.2877 | Val Loss: 0.5616 | Val Dice: 0.6362
Epoch 039/100 | Train Loss: 0.2841 | Val Loss: 0.5368 | Val Dice: 0.6556
Epoch 040/100 | Train Loss: 0.2769 | Val Loss: 0.5201 | Val Dice: 0.6570
Epoch 041/100 | Train Loss: 0.2767 | Val Loss: 0.5058 | Val Dice: 0.6658
Epoch 042/100 | Train Loss: 0.2709 | Val Loss: 0.5020 | Val Dice: 0.6721
Epoch 043/100 | Train Loss: 0.2609 | Val Loss: 0.5417 | Val Dice: 0.6437
Epoch 044/100 | Train Loss: 0.2631 | Val Loss: 0.5155 | Val Dice: 0.6689
Epoch 045/100 | Train Loss: 0.2590 | Val Loss: 0.6290 | Val Dice: 0.6029
Epoch 046/100 | Train Loss: 0.2564 | Val Loss: 0.5525 | Val Dice: 0.6204
Early stopping at epoch 46: validation Dice has not improved beyond 0.6739 by more than 0.0010 for 10 consecutive epochs.
