Epoch 001/100 | Train Loss: 2.0388 | Val Loss: 1.6276 | Val Dice: 0.1038
Epoch 002/100 | Train Loss: 1.5536 | Val Loss: 1.4866 | Val Dice: 0.1697
Epoch 003/100 | Train Loss: 1.4375 | Val Loss: 1.3891 | Val Dice: 0.1871
Epoch 004/100 | Train Loss: 1.3537 | Val Loss: 1.3229 | Val Dice: 0.2280
Epoch 005/100 | Train Loss: 1.3013 | Val Loss: 1.2774 | Val Dice: 0.2948
Epoch 006/100 | Train Loss: 1.2583 | Val Loss: 1.2300 | Val Dice: 0.3344
Epoch 007/100 | Train Loss: 1.2204 | Val Loss: 1.1985 | Val Dice: 0.3569
Epoch 008/100 | Train Loss: 1.1855 | Val Loss: 1.1622 | Val Dice: 0.4003
Epoch 009/100 | Train Loss: 1.1445 | Val Loss: 1.1193 | Val Dice: 0.4257
Epoch 010/100 | Train Loss: 1.1130 | Val Loss: 1.0912 | Val Dice: 0.4450
Epoch 011/100 | Train Loss: 1.0852 | Val Loss: 1.0718 | Val Dice: 0.4434
Epoch 012/100 | Train Loss: 1.0592 | Val Loss: 1.0365 | Val Dice: 0.4789
Epoch 013/100 | Train Loss: 1.0311 | Val Loss: 1.0116 | Val Dice: 0.4883
Epoch 014/100 | Train Loss: 1.0041 | Val Loss: 0.9832 | Val Dice: 0.5007
Epoch 015/100 | Train Loss: 0.9808 | Val Loss: 0.9667 | Val Dice: 0.5141
Epoch 016/100 | Train Loss: 0.9540 | Val Loss: 0.9383 | Val Dice: 0.5297
Epoch 017/100 | Train Loss: 0.9288 | Val Loss: 0.9116 | Val Dice: 0.5432
Epoch 018/100 | Train Loss: 0.9056 | Val Loss: 0.8847 | Val Dice: 0.5562
Epoch 019/100 | Train Loss: 0.8797 | Val Loss: 0.8582 | Val Dice: 0.5659
Epoch 020/100 | Train Loss: 0.8604 | Val Loss: 0.8446 | Val Dice: 0.5682
Epoch 021/100 | Train Loss: 0.8344 | Val Loss: 0.8157 | Val Dice: 0.5850
Epoch 022/100 | Train Loss: 0.8113 | Val Loss: 0.7991 | Val Dice: 0.5842
Epoch 023/100 | Train Loss: 0.7899 | Val Loss: 0.7765 | Val Dice: 0.6014
Epoch 024/100 | Train Loss: 0.7682 | Val Loss: 0.7520 | Val Dice: 0.6074
