Epoch 001/100 | Train Loss: 0.8410 | Val Loss: 0.6364 | Val Dice: 0.7749
Epoch 002/100 | Train Loss: 0.5349 | Val Loss: 0.4873 | Val Dice: 0.8483
Epoch 003/100 | Train Loss: 0.4368 | Val Loss: 0.4222 | Val Dice: 0.8721
Epoch 004/100 | Train Loss: 0.3704 | Val Loss: 0.3527 | Val Dice: 0.9018
Epoch 005/100 | Train Loss: 0.3212 | Val Loss: 0.3285 | Val Dice: 0.9075
Epoch 006/100 | Train Loss: 0.2815 | Val Loss: 0.2898 | Val Dice: 0.9163
Epoch 007/100 | Train Loss: 0.2504 | Val Loss: 0.2502 | Val Dice: 0.9312
Epoch 008/100 | Train Loss: 0.2256 | Val Loss: 0.2310 | Val Dice: 0.9318
Epoch 009/100 | Train Loss: 0.2058 | Val Loss: 0.2074 | Val Dice: 0.9425
Epoch 010/100 | Train Loss: 0.1861 | Val Loss: 0.1989 | Val Dice: 0.9418
Epoch 011/100 | Train Loss: 0.1740 | Val Loss: 0.1829 | Val Dice: 0.9454
Epoch 012/100 | Train Loss: 0.1618 | Val Loss: 0.1776 | Val Dice: 0.9451
Epoch 013/100 | Train Loss: 0.1525 | Val Loss: 0.1621 | Val Dice: 0.9505
Epoch 014/100 | Train Loss: 0.1424 | Val Loss: 0.1617 | Val Dice: 0.9490
Epoch 015/100 | Train Loss: 0.1344 | Val Loss: 0.1494 | Val Dice: 0.9519
Epoch 016/100 | Train Loss: 0.1269 | Val Loss: 0.1454 | Val Dice: 0.9512
Epoch 017/100 | Train Loss: 0.1215 | Val Loss: 0.1385 | Val Dice: 0.9532
Epoch 018/100 | Train Loss: 0.1153 | Val Loss: 0.1325 | Val Dice: 0.9550
Epoch 019/100 | Train Loss: 0.1147 | Val Loss: 0.1335 | Val Dice: 0.9523
Epoch 020/100 | Train Loss: 0.1059 | Val Loss: 0.1242 | Val Dice: 0.9562
Epoch 021/100 | Train Loss: 0.1015 | Val Loss: 0.1205 | Val Dice: 0.9569
Epoch 022/100 | Train Loss: 0.0971 | Val Loss: 0.1163 | Val Dice: 0.9580
Epoch 023/100 | Train Loss: 0.0963 | Val Loss: 0.1203 | Val Dice: 0.9556
Epoch 024/100 | Train Loss: 0.0919 | Val Loss: 0.1134 | Val Dice: 0.9584
Epoch 025/100 | Train Loss: 0.0905 | Val Loss: 0.1127 | Val Dice: 0.9578
Epoch 026/100 | Train Loss: 0.0855 | Val Loss: 0.1066 | Val Dice: 0.9597
Epoch 027/100 | Train Loss: 0.0841 | Val Loss: 0.1072 | Val Dice: 0.9588
Epoch 028/100 | Train Loss: 0.0834 | Val Loss: 0.1068 | Val Dice: 0.9586
Epoch 029/100 | Train Loss: 0.0795 | Val Loss: 0.1035 | Val Dice: 0.9593
Epoch 030/100 | Train Loss: 0.0797 | Val Loss: 0.1094 | Val Dice: 0.9559
Epoch 031/100 | Train Loss: 0.0774 | Val Loss: 0.0995 | Val Dice: 0.9609
Epoch 032/100 | Train Loss: 0.0749 | Val Loss: 0.1033 | Val Dice: 0.9598
Epoch 033/100 | Train Loss: 0.0778 | Val Loss: 0.0954 | Val Dice: 0.9618
Epoch 034/100 | Train Loss: 0.0702 | Val Loss: 0.0949 | Val Dice: 0.9620
Epoch 035/100 | Train Loss: 0.0687 | Val Loss: 0.0959 | Val Dice: 0.9613
Epoch 036/100 | Train Loss: 0.0712 | Val Loss: 0.0949 | Val Dice: 0.9614
Epoch 037/100 | Train Loss: 0.0679 | Val Loss: 0.0931 | Val Dice: 0.9622
Epoch 038/100 | Train Loss: 0.0860 | Val Loss: 0.0995 | Val Dice: 0.9591
Epoch 039/100 | Train Loss: 0.0701 | Val Loss: 0.0889 | Val Dice: 0.9639
Epoch 040/100 | Train Loss: 0.0646 | Val Loss: 0.0883 | Val Dice: 0.9632
Epoch 041/100 | Train Loss: 0.0627 | Val Loss: 0.0885 | Val Dice: 0.9635
Epoch 042/100 | Train Loss: 0.0621 | Val Loss: 0.0907 | Val Dice: 0.9627
Epoch 043/100 | Train Loss: 0.0649 | Val Loss: 0.0888 | Val Dice: 0.9629
Epoch 044/100 | Train Loss: 0.0612 | Val Loss: 0.0873 | Val Dice: 0.9635
Epoch 045/100 | Train Loss: 0.0592 | Val Loss: 0.0860 | Val Dice: 0.9637
Epoch 046/100 | Train Loss: 0.0589 | Val Loss: 0.0864 | Val Dice: 0.9639
Epoch 047/100 | Train Loss: 0.0599 | Val Loss: 0.0914 | Val Dice: 0.9614
Epoch 048/100 | Train Loss: 0.0617 | Val Loss: 0.0884 | Val Dice: 0.9625
Epoch 049/100 | Train Loss: 0.0585 | Val Loss: 0.0862 | Val Dice: 0.9634
Early stopping at epoch 49: validation Dice has not improved beyond 0.9639 by more than 0.0010 for 10 consecutive epochs.
