Epoch 001/100 | Train Loss: 1.5547 | Val Loss: 1.6473 | Val Dice: 0.1017
Epoch 002/100 | Train Loss: 1.4724 | Val Loss: 1.6007 | Val Dice: 0.1816
Epoch 003/100 | Train Loss: 1.3784 | Val Loss: 1.2759 | Val Dice: 0.5078
Epoch 004/100 | Train Loss: 1.2925 | Val Loss: 1.2039 | Val Dice: 0.5831
Epoch 005/100 | Train Loss: 1.2188 | Val Loss: 1.1726 | Val Dice: 0.6495
Epoch 006/100 | Train Loss: 1.1531 | Val Loss: 1.1628 | Val Dice: 0.5864
Epoch 007/100 | Train Loss: 1.0871 | Val Loss: 1.0391 | Val Dice: 0.6711
Epoch 008/100 | Train Loss: 1.0222 | Val Loss: 0.9797 | Val Dice: 0.7201
Epoch 009/100 | Train Loss: 0.9592 | Val Loss: 0.9131 | Val Dice: 0.7487
Epoch 010/100 | Train Loss: 0.9014 | Val Loss: 0.8708 | Val Dice: 0.7484
Epoch 011/100 | Train Loss: 0.8451 | Val Loss: 0.8142 | Val Dice: 0.7606
Epoch 012/100 | Train Loss: 0.7901 | Val Loss: 0.7533 | Val Dice: 0.7241
Epoch 013/100 | Train Loss: 0.7396 | Val Loss: 0.6963 | Val Dice: 0.7703
Epoch 014/100 | Train Loss: 0.6884 | Val Loss: 0.7385 | Val Dice: 0.7746
Epoch 015/100 | Train Loss: 0.6383 | Val Loss: 0.6180 | Val Dice: 0.8259
Epoch 016/100 | Train Loss: 0.5929 | Val Loss: 0.5757 | Val Dice: 0.7898
Epoch 017/100 | Train Loss: 0.5585 | Val Loss: 0.5328 | Val Dice: 0.8052
Epoch 018/100 | Train Loss: 0.5197 | Val Loss: 0.5186 | Val Dice: 0.8379
Epoch 019/100 | Train Loss: 0.4895 | Val Loss: 0.4833 | Val Dice: 0.7842
Epoch 020/100 | Train Loss: 0.4602 | Val Loss: 0.4563 | Val Dice: 0.8568
Epoch 021/100 | Train Loss: 0.4355 | Val Loss: 0.4344 | Val Dice: 0.7996
Epoch 022/100 | Train Loss: 0.4090 | Val Loss: 0.4063 | Val Dice: 0.8138
Epoch 023/100 | Train Loss: 0.3888 | Val Loss: 0.3809 | Val Dice: 0.8424
Epoch 024/100 | Train Loss: 0.3732 | Val Loss: 0.3827 | Val Dice: 0.7973
Epoch 025/100 | Train Loss: 0.3658 | Val Loss: 0.3922 | Val Dice: 0.8561
Epoch 026/100 | Train Loss: 0.3494 | Val Loss: 0.3533 | Val Dice: 0.8085
Epoch 027/100 | Train Loss: 0.3362 | Val Loss: 0.3426 | Val Dice: 0.8322
Epoch 028/100 | Train Loss: 0.3269 | Val Loss: 0.3411 | Val Dice: 0.8546
Epoch 029/100 | Train Loss: 0.3211 | Val Loss: 0.3575 | Val Dice: 0.7730
Epoch 030/100 | Train Loss: 0.3176 | Val Loss: 0.3352 | Val Dice: 0.8193
Early stopping at epoch 30: validation Dice has not improved beyond 0.8568 by more than 0.0010 for 10 consecutive epochs.
