Epoch 001/100 | Train Loss: 1.1083 | Val Loss: 0.8857 | Val Dice: 0.6883
Epoch 002/100 | Train Loss: 0.7234 | Val Loss: 0.6608 | Val Dice: 0.7908
Epoch 003/100 | Train Loss: 0.5933 | Val Loss: 0.5856 | Val Dice: 0.8112
Epoch 004/100 | Train Loss: 0.5228 | Val Loss: 0.5117 | Val Dice: 0.8497
Epoch 005/100 | Train Loss: 0.4721 | Val Loss: 0.4739 | Val Dice: 0.8822
Epoch 006/100 | Train Loss: 0.4307 | Val Loss: 0.4339 | Val Dice: 0.8799
Epoch 007/100 | Train Loss: 0.3982 | Val Loss: 0.3982 | Val Dice: 0.9045
Epoch 008/100 | Train Loss: 0.3651 | Val Loss: 0.3779 | Val Dice: 0.9066
Epoch 009/100 | Train Loss: 0.3442 | Val Loss: 0.3491 | Val Dice: 0.9199
Epoch 010/100 | Train Loss: 0.3166 | Val Loss: 0.3284 | Val Dice: 0.9183
Epoch 011/100 | Train Loss: 0.2927 | Val Loss: 0.3016 | Val Dice: 0.9270
Epoch 012/100 | Train Loss: 0.2753 | Val Loss: 0.2971 | Val Dice: 0.9189
Epoch 013/100 | Train Loss: 0.2603 | Val Loss: 0.2869 | Val Dice: 0.9320
Epoch 014/100 | Train Loss: 0.2504 | Val Loss: 0.2570 | Val Dice: 0.9380
Epoch 015/100 | Train Loss: 0.2303 | Val Loss: 0.2481 | Val Dice: 0.9389
Epoch 016/100 | Train Loss: 0.2178 | Val Loss: 0.2340 | Val Dice: 0.9405
Epoch 017/100 | Train Loss: 0.2102 | Val Loss: 0.2313 | Val Dice: 0.9367
Epoch 018/100 | Train Loss: 0.2000 | Val Loss: 0.2170 | Val Dice: 0.9445
Epoch 019/100 | Train Loss: 0.1904 | Val Loss: 0.2029 | Val Dice: 0.9483
Epoch 020/100 | Train Loss: 0.1821 | Val Loss: 0.2142 | Val Dice: 0.9392
Epoch 021/100 | Train Loss: 0.1765 | Val Loss: 0.1889 | Val Dice: 0.9498
Epoch 022/100 | Train Loss: 0.1662 | Val Loss: 0.2000 | Val Dice: 0.9400
Epoch 023/100 | Train Loss: 0.1632 | Val Loss: 0.1764 | Val Dice: 0.9510
Epoch 024/100 | Train Loss: 0.1554 | Val Loss: 0.1776 | Val Dice: 0.9502
Epoch 025/100 | Train Loss: 0.1509 | Val Loss: 0.1710 | Val Dice: 0.9509
Epoch 026/100 | Train Loss: 0.1409 | Val Loss: 0.1622 | Val Dice: 0.9529
Epoch 027/100 | Train Loss: 0.1386 | Val Loss: 0.1615 | Val Dice: 0.9516
Epoch 028/100 | Train Loss: 0.1336 | Val Loss: 0.1612 | Val Dice: 0.9518
Epoch 029/100 | Train Loss: 0.1290 | Val Loss: 0.1545 | Val Dice: 0.9533
Epoch 030/100 | Train Loss: 0.1253 | Val Loss: 0.1588 | Val Dice: 0.9511
Epoch 031/100 | Train Loss: 0.1246 | Val Loss: 0.1448 | Val Dice: 0.9548
Epoch 032/100 | Train Loss: 0.1177 | Val Loss: 0.1624 | Val Dice: 0.9468
Epoch 033/100 | Train Loss: 0.1216 | Val Loss: 0.1438 | Val Dice: 0.9538
Epoch 034/100 | Train Loss: 0.1124 | Val Loss: 0.1367 | Val Dice: 0.9562
Epoch 035/100 | Train Loss: 0.1071 | Val Loss: 0.1326 | Val Dice: 0.9573
Epoch 036/100 | Train Loss: 0.1059 | Val Loss: 0.2091 | Val Dice: 0.9314
Epoch 037/100 | Train Loss: 0.1152 | Val Loss: 0.1260 | Val Dice: 0.9588
Epoch 038/100 | Train Loss: 0.1022 | Val Loss: 0.1225 | Val Dice: 0.9597
Epoch 039/100 | Train Loss: 0.0973 | Val Loss: 0.1244 | Val Dice: 0.9580
