Epoch 001/100 | Train Loss: 1.2699 | Val Loss: 1.2469 | Val Dice: 0.6789
Epoch 002/100 | Train Loss: 1.1699 | Val Loss: 1.1897 | Val Dice: 0.6983
Epoch 003/100 | Train Loss: 1.1251 | Val Loss: 1.1534 | Val Dice: 0.7501
Epoch 004/100 | Train Loss: 1.0975 | Val Loss: 1.1361 | Val Dice: 0.7665
Epoch 005/100 | Train Loss: 1.0761 | Val Loss: 1.1190 | Val Dice: 0.7701
Epoch 006/100 | Train Loss: 1.0616 | Val Loss: 1.1030 | Val Dice: 0.7821
Epoch 007/100 | Train Loss: 1.0462 | Val Loss: 1.0846 | Val Dice: 0.7826
Epoch 008/100 | Train Loss: 1.0309 | Val Loss: 1.0697 | Val Dice: 0.7892
Epoch 009/100 | Train Loss: 1.0156 | Val Loss: 1.0516 | Val Dice: 0.8061
Epoch 010/100 | Train Loss: 1.0014 | Val Loss: 1.0374 | Val Dice: 0.8163
Epoch 011/100 | Train Loss: 0.9878 | Val Loss: 1.0231 | Val Dice: 0.8246
Epoch 012/100 | Train Loss: 0.9730 | Val Loss: 1.0106 | Val Dice: 0.8211
Epoch 013/100 | Train Loss: 0.9608 | Val Loss: 0.9978 | Val Dice: 0.8165
Epoch 014/100 | Train Loss: 0.9501 | Val Loss: 0.9846 | Val Dice: 0.8306
Epoch 015/100 | Train Loss: 0.9348 | Val Loss: 0.9725 | Val Dice: 0.8267
Epoch 016/100 | Train Loss: 0.9267 | Val Loss: 0.9593 | Val Dice: 0.8374
Epoch 017/100 | Train Loss: 0.9120 | Val Loss: 0.9477 | Val Dice: 0.8327
Epoch 018/100 | Train Loss: 0.9036 | Val Loss: 0.9380 | Val Dice: 0.8337
Epoch 019/100 | Train Loss: 0.8881 | Val Loss: 0.9270 | Val Dice: 0.8358
Epoch 020/100 | Train Loss: 0.8823 | Val Loss: 0.9159 | Val Dice: 0.8361
Epoch 021/100 | Train Loss: 0.8705 | Val Loss: 0.9067 | Val Dice: 0.8259
Epoch 022/100 | Train Loss: 0.8572 | Val Loss: 0.8970 | Val Dice: 0.8280
Epoch 023/100 | Train Loss: 0.8489 | Val Loss: 0.8850 | Val Dice: 0.8419
Epoch 024/100 | Train Loss: 0.8368 | Val Loss: 0.8747 | Val Dice: 0.8564
Epoch 025/100 | Train Loss: 0.8292 | Val Loss: 0.8642 | Val Dice: 0.8519
Epoch 026/100 | Train Loss: 0.8198 | Val Loss: 0.8534 | Val Dice: 0.8613
Epoch 027/100 | Train Loss: 0.8106 | Val Loss: 0.8460 | Val Dice: 0.8549
Epoch 028/100 | Train Loss: 0.8003 | Val Loss: 0.8361 | Val Dice: 0.8572
Epoch 029/100 | Train Loss: 0.7887 | Val Loss: 0.8257 | Val Dice: 0.8783
Epoch 030/100 | Train Loss: 0.7796 | Val Loss: 0.8186 | Val Dice: 0.8541
Epoch 031/100 | Train Loss: 0.7706 | Val Loss: 0.8091 | Val Dice: 0.8771
Epoch 032/100 | Train Loss: 0.7646 | Val Loss: 0.8010 | Val Dice: 0.8699
Epoch 033/100 | Train Loss: 0.7562 | Val Loss: 0.7936 | Val Dice: 0.8639
Epoch 034/100 | Train Loss: 0.7481 | Val Loss: 0.7832 | Val Dice: 0.8754
Epoch 035/100 | Train Loss: 0.7419 | Val Loss: 0.7758 | Val Dice: 0.8783
Epoch 036/100 | Train Loss: 0.7305 | Val Loss: 0.7664 | Val Dice: 0.8815
Epoch 037/100 | Train Loss: 0.7238 | Val Loss: 0.7593 | Val Dice: 0.8788
Epoch 038/100 | Train Loss: 0.7150 | Val Loss: 0.7508 | Val Dice: 0.8800
Epoch 039/100 | Train Loss: 0.7090 | Val Loss: 0.7468 | Val Dice: 0.8835
Epoch 040/100 | Train Loss: 0.7034 | Val Loss: 0.7362 | Val Dice: 0.8949
Epoch 041/100 | Train Loss: 0.6966 | Val Loss: 0.7282 | Val Dice: 0.8908
Epoch 042/100 | Train Loss: 0.6858 | Val Loss: 0.7269 | Val Dice: 0.8775
Epoch 043/100 | Train Loss: 0.6808 | Val Loss: 0.7148 | Val Dice: 0.8950
Epoch 044/100 | Train Loss: 0.6732 | Val Loss: 0.7074 | Val Dice: 0.8953
Epoch 045/100 | Train Loss: 0.6688 | Val Loss: 0.7016 | Val Dice: 0.8991
Epoch 046/100 | Train Loss: 0.6580 | Val Loss: 0.6970 | Val Dice: 0.8827
Epoch 047/100 | Train Loss: 0.6505 | Val Loss: 0.6919 | Val Dice: 0.8812
Epoch 048/100 | Train Loss: 0.6448 | Val Loss: 0.6844 | Val Dice: 0.8952
