Epoch 001/100 | Train Loss: 2.4368 | Val Loss: 2.4075 | Val Dice: 0.4094
Epoch 002/100 | Train Loss: 2.2746 | Val Loss: 2.3219 | Val Dice: 0.3686
Epoch 003/100 | Train Loss: 2.1709 | Val Loss: 2.1592 | Val Dice: 0.4089
Epoch 004/100 | Train Loss: 2.1033 | Val Loss: 2.1240 | Val Dice: 0.4022
Epoch 005/100 | Train Loss: 2.0429 | Val Loss: 2.0811 | Val Dice: 0.4123
Epoch 006/100 | Train Loss: 1.9931 | Val Loss: 2.0063 | Val Dice: 0.4261
Epoch 007/100 | Train Loss: 1.9310 | Val Loss: 1.9393 | Val Dice: 0.5097
Epoch 008/100 | Train Loss: 1.8619 | Val Loss: 1.8613 | Val Dice: 0.5386
Epoch 009/100 | Train Loss: 1.7941 | Val Loss: 1.7766 | Val Dice: 0.5670
Epoch 010/100 | Train Loss: 1.7234 | Val Loss: 1.7605 | Val Dice: 0.5408
Epoch 011/100 | Train Loss: 1.6548 | Val Loss: 1.6298 | Val Dice: 0.5718
Epoch 012/100 | Train Loss: 1.5859 | Val Loss: 1.5608 | Val Dice: 0.5863
Epoch 013/100 | Train Loss: 1.5243 | Val Loss: 1.5339 | Val Dice: 0.5722
Epoch 014/100 | Train Loss: 1.4563 | Val Loss: 1.4595 | Val Dice: 0.6239
Epoch 015/100 | Train Loss: 1.3899 | Val Loss: 1.3904 | Val Dice: 0.6014
Epoch 016/100 | Train Loss: 1.3278 | Val Loss: 1.3128 | Val Dice: 0.6184
Epoch 017/100 | Train Loss: 1.2718 | Val Loss: 1.2551 | Val Dice: 0.6412
Epoch 018/100 | Train Loss: 1.2207 | Val Loss: 1.2359 | Val Dice: 0.6505
Epoch 019/100 | Train Loss: 1.1686 | Val Loss: 1.1755 | Val Dice: 0.6784
Epoch 020/100 | Train Loss: 1.1179 | Val Loss: 1.1268 | Val Dice: 0.6644
Epoch 021/100 | Train Loss: 1.0751 | Val Loss: 1.1330 | Val Dice: 0.5810
Epoch 022/100 | Train Loss: 1.0324 | Val Loss: 1.0233 | Val Dice: 0.6997
Epoch 023/100 | Train Loss: 0.9913 | Val Loss: 0.9977 | Val Dice: 0.6843
Epoch 024/100 | Train Loss: 0.9467 | Val Loss: 0.9604 | Val Dice: 0.7242
Epoch 025/100 | Train Loss: 0.9129 | Val Loss: 0.9380 | Val Dice: 0.7261
Epoch 026/100 | Train Loss: 0.8725 | Val Loss: 0.9074 | Val Dice: 0.7618
Epoch 027/100 | Train Loss: 0.8394 | Val Loss: 0.8707 | Val Dice: 0.7874
Epoch 028/100 | Train Loss: 0.8084 | Val Loss: 0.8367 | Val Dice: 0.7884
Epoch 029/100 | Train Loss: 0.7730 | Val Loss: 0.8236 | Val Dice: 0.7502
Epoch 030/100 | Train Loss: 0.7533 | Val Loss: 0.8562 | Val Dice: 0.7566
Epoch 031/100 | Train Loss: 0.7219 | Val Loss: 0.7748 | Val Dice: 0.7756
Epoch 032/100 | Train Loss: 0.6954 | Val Loss: 0.7530 | Val Dice: 0.8127
Epoch 033/100 | Train Loss: 0.6702 | Val Loss: 0.7145 | Val Dice: 0.7947
Epoch 034/100 | Train Loss: 0.6564 | Val Loss: 0.8240 | Val Dice: 0.7605
Epoch 035/100 | Train Loss: 0.6351 | Val Loss: 0.6702 | Val Dice: 0.7587
Epoch 036/100 | Train Loss: 0.6201 | Val Loss: 0.6626 | Val Dice: 0.8178
Epoch 037/100 | Train Loss: 0.6035 | Val Loss: 0.6423 | Val Dice: 0.8225
Epoch 038/100 | Train Loss: 0.5848 | Val Loss: 0.6220 | Val Dice: 0.7907
Epoch 039/100 | Train Loss: 0.5717 | Val Loss: 0.6294 | Val Dice: 0.8072
Epoch 040/100 | Train Loss: 0.5513 | Val Loss: 0.6139 | Val Dice: 0.7972
Epoch 041/100 | Train Loss: 0.5403 | Val Loss: 0.6142 | Val Dice: 0.8394
Epoch 042/100 | Train Loss: 0.5322 | Val Loss: 0.5859 | Val Dice: 0.8071
Epoch 043/100 | Train Loss: 0.5148 | Val Loss: 0.5958 | Val Dice: 0.7524
Epoch 044/100 | Train Loss: 0.5023 | Val Loss: 0.5789 | Val Dice: 0.8243
Epoch 045/100 | Train Loss: 0.4975 | Val Loss: 0.5639 | Val Dice: 0.8378
Epoch 046/100 | Train Loss: 0.4885 | Val Loss: 0.5459 | Val Dice: 0.8357
Epoch 047/100 | Train Loss: 0.4794 | Val Loss: 0.5331 | Val Dice: 0.8305
Epoch 048/100 | Train Loss: 0.4730 | Val Loss: 0.5915 | Val Dice: 0.8364
Epoch 049/100 | Train Loss: 0.4651 | Val Loss: 0.5227 | Val Dice: 0.8208
Epoch 050/100 | Train Loss: 0.4502 | Val Loss: 0.5230 | Val Dice: 0.8226
Epoch 051/100 | Train Loss: 0.4489 | Val Loss: 0.5451 | Val Dice: 0.8381
Early stopping at epoch 51: validation Dice has not improved beyond 0.8394 by more than 0.0010 for 10 consecutive epochs.
