Epoch 001/100 | Train Loss: 1.3924 | Val Loss: 1.3880 | Val Dice: 0.4046
Epoch 002/100 | Train Loss: 1.3221 | Val Loss: 1.3865 | Val Dice: 0.4046
Epoch 003/100 | Train Loss: 1.2669 | Val Loss: 1.3835 | Val Dice: 0.4046
Epoch 004/100 | Train Loss: 1.2019 | Val Loss: 1.3757 | Val Dice: 0.4046
Epoch 005/100 | Train Loss: 1.1454 | Val Loss: 1.3540 | Val Dice: 0.2536
Epoch 006/100 | Train Loss: 1.1083 | Val Loss: 1.3154 | Val Dice: 0.0071
Epoch 007/100 | Train Loss: 1.0700 | Val Loss: 1.2710 | Val Dice: 0.0698
Epoch 008/100 | Train Loss: 1.0402 | Val Loss: 1.1783 | Val Dice: 0.3739
Epoch 009/100 | Train Loss: 1.0151 | Val Loss: 1.0849 | Val Dice: 0.6155
Epoch 010/100 | Train Loss: 0.9885 | Val Loss: 1.0152 | Val Dice: 0.7408
Epoch 011/100 | Train Loss: 0.9642 | Val Loss: 0.9939 | Val Dice: 0.7970
Epoch 012/100 | Train Loss: 0.9375 | Val Loss: 0.9762 | Val Dice: 0.8012
Epoch 013/100 | Train Loss: 0.9095 | Val Loss: 0.9410 | Val Dice: 0.8283
Epoch 014/100 | Train Loss: 0.8758 | Val Loss: 0.9210 | Val Dice: 0.8147
Epoch 015/100 | Train Loss: 0.8401 | Val Loss: 0.9005 | Val Dice: 0.7790
Epoch 016/100 | Train Loss: 0.7998 | Val Loss: 0.8499 | Val Dice: 0.8210
Epoch 017/100 | Train Loss: 0.7715 | Val Loss: 0.8159 | Val Dice: 0.8182
Epoch 018/100 | Train Loss: 0.7550 | Val Loss: 0.8387 | Val Dice: 0.8010
Epoch 019/100 | Train Loss: 0.7320 | Val Loss: 0.7892 | Val Dice: 0.8288
Epoch 020/100 | Train Loss: 0.7116 | Val Loss: 0.7815 | Val Dice: 0.8213
Epoch 021/100 | Train Loss: 0.6921 | Val Loss: 0.7683 | Val Dice: 0.8255
Epoch 022/100 | Train Loss: 0.6766 | Val Loss: 0.7160 | Val Dice: 0.8610
Epoch 023/100 | Train Loss: 0.6619 | Val Loss: 0.7259 | Val Dice: 0.8363
Epoch 024/100 | Train Loss: 0.6359 | Val Loss: 0.6967 | Val Dice: 0.8501
Epoch 025/100 | Train Loss: 0.6196 | Val Loss: 0.6787 | Val Dice: 0.8598
Epoch 026/100 | Train Loss: 0.6021 | Val Loss: 0.6660 | Val Dice: 0.8618
Epoch 027/100 | Train Loss: 0.5879 | Val Loss: 0.6678 | Val Dice: 0.8481
Epoch 028/100 | Train Loss: 0.5730 | Val Loss: 0.6625 | Val Dice: 0.8426
Epoch 029/100 | Train Loss: 0.5563 | Val Loss: 0.6451 | Val Dice: 0.8509
Epoch 030/100 | Train Loss: 0.5406 | Val Loss: 0.6173 | Val Dice: 0.8599
Epoch 031/100 | Train Loss: 0.5269 | Val Loss: 0.6023 | Val Dice: 0.8675
