Epoch 001/100 | Train Loss: 1.2735 | Val Loss: 1.3566 | Val Dice: 0.0000
Epoch 002/100 | Train Loss: 1.1692 | Val Loss: 1.3389 | Val Dice: 0.0000
Epoch 003/100 | Train Loss: 1.1144 | Val Loss: 1.3143 | Val Dice: 0.0000
Epoch 004/100 | Train Loss: 1.0818 | Val Loss: 1.3159 | Val Dice: 0.0000
Epoch 005/100 | Train Loss: 1.0555 | Val Loss: 1.3099 | Val Dice: 0.0000
Epoch 006/100 | Train Loss: 1.0360 | Val Loss: 1.2614 | Val Dice: 0.0776
Epoch 007/100 | Train Loss: 1.0140 | Val Loss: 1.1624 | Val Dice: 0.4008
Epoch 008/100 | Train Loss: 0.9926 | Val Loss: 1.1006 | Val Dice: 0.6629
Epoch 009/100 | Train Loss: 0.9734 | Val Loss: 1.0533 | Val Dice: 0.7859
Epoch 010/100 | Train Loss: 0.9520 | Val Loss: 1.0027 | Val Dice: 0.8552
Epoch 011/100 | Train Loss: 0.9332 | Val Loss: 0.9993 | Val Dice: 0.8256
Epoch 012/100 | Train Loss: 0.9107 | Val Loss: 0.9576 | Val Dice: 0.8436
Epoch 013/100 | Train Loss: 0.8923 | Val Loss: 0.9279 | Val Dice: 0.8507
Epoch 014/100 | Train Loss: 0.8742 | Val Loss: 0.9418 | Val Dice: 0.8470
Epoch 015/100 | Train Loss: 0.8507 | Val Loss: 0.9106 | Val Dice: 0.8454
Epoch 016/100 | Train Loss: 0.8366 | Val Loss: 0.8767 | Val Dice: 0.8487
Epoch 017/100 | Train Loss: 0.8117 | Val Loss: 0.8696 | Val Dice: 0.8551
Epoch 018/100 | Train Loss: 0.7977 | Val Loss: 0.8359 | Val Dice: 0.8617
Epoch 019/100 | Train Loss: 0.7738 | Val Loss: 0.8544 | Val Dice: 0.8521
Epoch 020/100 | Train Loss: 0.7614 | Val Loss: 0.8541 | Val Dice: 0.8398
Epoch 021/100 | Train Loss: 0.7435 | Val Loss: 0.8200 | Val Dice: 0.8427
Epoch 022/100 | Train Loss: 0.7201 | Val Loss: 0.7793 | Val Dice: 0.8521
Epoch 023/100 | Train Loss: 0.7016 | Val Loss: 0.7410 | Val Dice: 0.8604
Epoch 024/100 | Train Loss: 0.6813 | Val Loss: 0.7363 | Val Dice: 0.8818
