Epoch 001/100 | Train Loss: 1.1695 | Val Loss: 1.1700 | Val Dice: 0.5315
Epoch 002/100 | Train Loss: 1.0094 | Val Loss: 0.9416 | Val Dice: 0.8609
Epoch 003/100 | Train Loss: 0.9115 | Val Loss: 0.8440 | Val Dice: 0.8949
Epoch 004/100 | Train Loss: 0.8145 | Val Loss: 0.7676 | Val Dice: 0.8947
Epoch 005/100 | Train Loss: 0.7248 | Val Loss: 0.6695 | Val Dice: 0.9059
Epoch 006/100 | Train Loss: 0.6421 | Val Loss: 0.6268 | Val Dice: 0.8949
Epoch 007/100 | Train Loss: 0.5582 | Val Loss: 0.5129 | Val Dice: 0.9160
Epoch 008/100 | Train Loss: 0.4791 | Val Loss: 0.4597 | Val Dice: 0.9170
Epoch 009/100 | Train Loss: 0.4168 | Val Loss: 0.3975 | Val Dice: 0.9106
Epoch 010/100 | Train Loss: 0.3502 | Val Loss: 0.3097 | Val Dice: 0.9309
Epoch 011/100 | Train Loss: 0.2987 | Val Loss: 0.2818 | Val Dice: 0.9307
Epoch 012/100 | Train Loss: 0.2606 | Val Loss: 0.2618 | Val Dice: 0.9217
Epoch 013/100 | Train Loss: 0.2286 | Val Loss: 0.2902 | Val Dice: 0.8898
Epoch 014/100 | Train Loss: 0.2017 | Val Loss: 0.1892 | Val Dice: 0.9337
Epoch 015/100 | Train Loss: 0.1824 | Val Loss: 0.1728 | Val Dice: 0.9351
Epoch 016/100 | Train Loss: 0.1661 | Val Loss: 0.1600 | Val Dice: 0.9360
Epoch 017/100 | Train Loss: 0.1535 | Val Loss: 0.1987 | Val Dice: 0.9199
Epoch 018/100 | Train Loss: 0.1509 | Val Loss: 0.1788 | Val Dice: 0.9357
Epoch 019/100 | Train Loss: 0.1425 | Val Loss: 0.1298 | Val Dice: 0.9408
Epoch 020/100 | Train Loss: 0.1346 | Val Loss: 0.1683 | Val Dice: 0.9285
Epoch 021/100 | Train Loss: 0.1290 | Val Loss: 0.1309 | Val Dice: 0.9380
Epoch 022/100 | Train Loss: 0.1230 | Val Loss: 0.1547 | Val Dice: 0.9273
Epoch 023/100 | Train Loss: 0.1210 | Val Loss: 0.1354 | Val Dice: 0.9356
Epoch 024/100 | Train Loss: 0.1176 | Val Loss: 0.2655 | Val Dice: 0.8700
Epoch 025/100 | Train Loss: 0.1375 | Val Loss: 0.1247 | Val Dice: 0.9406
Epoch 026/100 | Train Loss: 0.1213 | Val Loss: 0.1150 | Val Dice: 0.9427
Epoch 027/100 | Train Loss: 0.1137 | Val Loss: 0.1088 | Val Dice: 0.9449
Epoch 028/100 | Train Loss: 0.1108 | Val Loss: 0.1157 | Val Dice: 0.9432
Epoch 029/100 | Train Loss: 0.1069 | Val Loss: 0.1073 | Val Dice: 0.9454
Epoch 030/100 | Train Loss: 0.1117 | Val Loss: 0.1213 | Val Dice: 0.9400
Epoch 031/100 | Train Loss: 0.1097 | Val Loss: 0.1528 | Val Dice: 0.9251
Epoch 032/100 | Train Loss: 0.1070 | Val Loss: 0.1082 | Val Dice: 0.9447
Epoch 033/100 | Train Loss: 0.1034 | Val Loss: 0.1124 | Val Dice: 0.9432
Epoch 034/100 | Train Loss: 0.1035 | Val Loss: 0.1165 | Val Dice: 0.9401
Epoch 035/100 | Train Loss: 0.1022 | Val Loss: 0.1033 | Val Dice: 0.9454
Epoch 036/100 | Train Loss: 0.1016 | Val Loss: 0.1054 | Val Dice: 0.9450
Epoch 037/100 | Train Loss: 0.1004 | Val Loss: 0.1115 | Val Dice: 0.9423
Early stopping at epoch 37: validation Dice has not improved beyond 0.9449 by more than 0.0010 for 10 consecutive epochs.
