Epoch 001/100 | Train Loss: 1.4421 | Val Loss: 1.4067 | Val Dice: 0.1734
Epoch 002/100 | Train Loss: 1.2338 | Val Loss: 1.1717 | Val Dice: 0.0382
Epoch 003/100 | Train Loss: 0.9408 | Val Loss: 0.8561 | Val Dice: 0.2859
Epoch 004/100 | Train Loss: 0.7869 | Val Loss: 0.7546 | Val Dice: 0.4541
Epoch 005/100 | Train Loss: 0.7536 | Val Loss: 0.7243 | Val Dice: 0.4689
Epoch 006/100 | Train Loss: 0.7047 | Val Loss: 0.6612 | Val Dice: 0.5086
Epoch 007/100 | Train Loss: 0.6589 | Val Loss: 0.6294 | Val Dice: 0.5185
Epoch 008/100 | Train Loss: 0.6333 | Val Loss: 0.6075 | Val Dice: 0.5394
Epoch 009/100 | Train Loss: 0.6267 | Val Loss: 0.6007 | Val Dice: 0.5392
Epoch 010/100 | Train Loss: 0.6132 | Val Loss: 0.5790 | Val Dice: 0.5515
Epoch 011/100 | Train Loss: 0.5876 | Val Loss: 0.5602 | Val Dice: 0.5656
Epoch 012/100 | Train Loss: 0.5760 | Val Loss: 0.5523 | Val Dice: 0.5766
Epoch 013/100 | Train Loss: 0.5703 | Val Loss: 0.5502 | Val Dice: 0.5736
Epoch 014/100 | Train Loss: 0.5602 | Val Loss: 0.5362 | Val Dice: 0.5846
Epoch 015/100 | Train Loss: 0.5500 | Val Loss: 0.5242 | Val Dice: 0.5926
Epoch 016/100 | Train Loss: 0.5378 | Val Loss: 0.5184 | Val Dice: 0.6033
Epoch 017/100 | Train Loss: 0.5339 | Val Loss: 0.5159 | Val Dice: 0.6035
Epoch 018/100 | Train Loss: 0.5304 | Val Loss: 0.5071 | Val Dice: 0.6115
Epoch 019/100 | Train Loss: 0.5183 | Val Loss: 0.5002 | Val Dice: 0.6175
Epoch 020/100 | Train Loss: 0.5104 | Val Loss: 0.4914 | Val Dice: 0.6229
Epoch 021/100 | Train Loss: 0.5053 | Val Loss: 0.4891 | Val Dice: 0.6242
Epoch 022/100 | Train Loss: 0.5104 | Val Loss: 0.4863 | Val Dice: 0.6426
Epoch 023/100 | Train Loss: 0.4990 | Val Loss: 0.4748 | Val Dice: 0.6395
Epoch 024/100 | Train Loss: 0.4910 | Val Loss: 0.4742 | Val Dice: 0.6357
Epoch 025/100 | Train Loss: 0.4875 | Val Loss: 0.4699 | Val Dice: 0.6450
Epoch 026/100 | Train Loss: 0.4868 | Val Loss: 0.4760 | Val Dice: 0.6404
Epoch 027/100 | Train Loss: 0.4845 | Val Loss: 0.4604 | Val Dice: 0.6675
Epoch 028/100 | Train Loss: 0.4743 | Val Loss: 0.4588 | Val Dice: 0.6613
Epoch 029/100 | Train Loss: 0.4728 | Val Loss: 0.4576 | Val Dice: 0.6646
Epoch 030/100 | Train Loss: 0.4725 | Val Loss: 0.4573 | Val Dice: 0.6526
