Epoch 001/100 | Train Loss: 4.1532 | Val Loss: 4.0970 | Val Dice: 0.0169
Epoch 002/100 | Train Loss: 4.0609 | Val Loss: 4.0248 | Val Dice: 0.0197
Epoch 003/100 | Train Loss: 3.9836 | Val Loss: 3.9493 | Val Dice: 0.0243
Epoch 004/100 | Train Loss: 3.8923 | Val Loss: 3.8591 | Val Dice: 0.0567
Epoch 005/100 | Train Loss: 3.7899 | Val Loss: 3.7664 | Val Dice: 0.0724
Epoch 006/100 | Train Loss: 3.6903 | Val Loss: 3.6821 | Val Dice: 0.0753
Epoch 007/100 | Train Loss: 3.6112 | Val Loss: 3.6188 | Val Dice: 0.0771
Epoch 008/100 | Train Loss: 3.5498 | Val Loss: 3.5702 | Val Dice: 0.0837
Epoch 009/100 | Train Loss: 3.4997 | Val Loss: 3.5333 | Val Dice: 0.0872
Epoch 010/100 | Train Loss: 3.4587 | Val Loss: 3.5011 | Val Dice: 0.0886
Epoch 011/100 | Train Loss: 3.4217 | Val Loss: 3.4714 | Val Dice: 0.0893
Epoch 012/100 | Train Loss: 3.3910 | Val Loss: 3.4403 | Val Dice: 0.0903
Epoch 013/100 | Train Loss: 3.3542 | Val Loss: 3.4104 | Val Dice: 0.0909
Epoch 014/100 | Train Loss: 3.3243 | Val Loss: 3.3832 | Val Dice: 0.0925
Epoch 015/100 | Train Loss: 3.2957 | Val Loss: 3.3579 | Val Dice: 0.0938
Epoch 016/100 | Train Loss: 3.2647 | Val Loss: 3.3318 | Val Dice: 0.0949
Epoch 017/100 | Train Loss: 3.2377 | Val Loss: 3.3049 | Val Dice: 0.0958
Epoch 018/100 | Train Loss: 3.2100 | Val Loss: 3.2773 | Val Dice: 0.0962
Epoch 019/100 | Train Loss: 3.1804 | Val Loss: 3.2501 | Val Dice: 0.0974
Epoch 020/100 | Train Loss: 3.1510 | Val Loss: 3.2245 | Val Dice: 0.0987
Epoch 021/100 | Train Loss: 3.1299 | Val Loss: 3.2006 | Val Dice: 0.0994
Epoch 022/100 | Train Loss: 3.1012 | Val Loss: 3.1762 | Val Dice: 0.1002
Epoch 023/100 | Train Loss: 3.0766 | Val Loss: 3.1534 | Val Dice: 0.1004
Epoch 024/100 | Train Loss: 3.0576 | Val Loss: 3.1303 | Val Dice: 0.1018
Epoch 025/100 | Train Loss: 3.0319 | Val Loss: 3.1083 | Val Dice: 0.1025
Epoch 026/100 | Train Loss: 3.0111 | Val Loss: 3.0865 | Val Dice: 0.1031
Epoch 027/100 | Train Loss: 2.9887 | Val Loss: 3.0662 | Val Dice: 0.1029
Epoch 028/100 | Train Loss: 2.9679 | Val Loss: 3.0450 | Val Dice: 0.1040
Epoch 029/100 | Train Loss: 2.9488 | Val Loss: 3.0257 | Val Dice: 0.1040
Epoch 030/100 | Train Loss: 2.9298 | Val Loss: 3.0057 | Val Dice: 0.1049
Epoch 031/100 | Train Loss: 2.9101 | Val Loss: 2.9868 | Val Dice: 0.1067
Epoch 032/100 | Train Loss: 2.8910 | Val Loss: 2.9670 | Val Dice: 0.1072
Epoch 033/100 | Train Loss: 2.8700 | Val Loss: 2.9470 | Val Dice: 0.1086
Epoch 034/100 | Train Loss: 2.8519 | Val Loss: 2.9275 | Val Dice: 0.1101
Epoch 035/100 | Train Loss: 2.8332 | Val Loss: 2.9077 | Val Dice: 0.1111
Epoch 036/100 | Train Loss: 2.8158 | Val Loss: 2.8876 | Val Dice: 0.1125
Epoch 037/100 | Train Loss: 2.7954 | Val Loss: 2.8685 | Val Dice: 0.1139
Epoch 038/100 | Train Loss: 2.7750 | Val Loss: 2.8500 | Val Dice: 0.1136
Epoch 039/100 | Train Loss: 2.7559 | Val Loss: 2.8316 | Val Dice: 0.1150
Epoch 040/100 | Train Loss: 2.7399 | Val Loss: 2.8129 | Val Dice: 0.1155
Epoch 041/100 | Train Loss: 2.7249 | Val Loss: 2.7969 | Val Dice: 0.1172
Epoch 042/100 | Train Loss: 2.7040 | Val Loss: 2.7781 | Val Dice: 0.1169
Epoch 043/100 | Train Loss: 2.6897 | Val Loss: 2.7620 | Val Dice: 0.1183
Epoch 044/100 | Train Loss: 2.6702 | Val Loss: 2.7448 | Val Dice: 0.1189
Epoch 045/100 | Train Loss: 2.6544 | Val Loss: 2.7287 | Val Dice: 0.1209
Epoch 046/100 | Train Loss: 2.6387 | Val Loss: 2.7123 | Val Dice: 0.1215
Epoch 047/100 | Train Loss: 2.6217 | Val Loss: 2.6966 | Val Dice: 0.1227
Epoch 048/100 | Train Loss: 2.6069 | Val Loss: 2.6815 | Val Dice: 0.1241
Epoch 049/100 | Train Loss: 2.5888 | Val Loss: 2.6665 | Val Dice: 0.1248
Epoch 050/100 | Train Loss: 2.5759 | Val Loss: 2.6513 | Val Dice: 0.1265
Epoch 051/100 | Train Loss: 2.5583 | Val Loss: 2.6366 | Val Dice: 0.1276
Epoch 052/100 | Train Loss: 2.5463 | Val Loss: 2.6212 | Val Dice: 0.1292
Epoch 053/100 | Train Loss: 2.5296 | Val Loss: 2.6064 | Val Dice: 0.1313
