Epoch 001/100 | Train Loss: 2.9455 | Val Loss: 2.6652 | Val Dice: 0.1662
Epoch 002/100 | Train Loss: 2.6635 | Val Loss: 2.5156 | Val Dice: 0.1868
Epoch 003/100 | Train Loss: 2.5528 | Val Loss: 2.4228 | Val Dice: 0.1955
Epoch 004/100 | Train Loss: 2.4703 | Val Loss: 2.3473 | Val Dice: 0.2028
Epoch 005/100 | Train Loss: 2.4087 | Val Loss: 2.2915 | Val Dice: 0.2069
Epoch 006/100 | Train Loss: 2.3544 | Val Loss: 2.2466 | Val Dice: 0.2128
Epoch 007/100 | Train Loss: 2.3104 | Val Loss: 2.2077 | Val Dice: 0.2172
Epoch 008/100 | Train Loss: 2.2703 | Val Loss: 2.1732 | Val Dice: 0.2187
Epoch 009/100 | Train Loss: 2.2372 | Val Loss: 2.1417 | Val Dice: 0.2211
Epoch 010/100 | Train Loss: 2.2038 | Val Loss: 2.1126 | Val Dice: 0.2241
Epoch 011/100 | Train Loss: 2.1726 | Val Loss: 2.0851 | Val Dice: 0.2253
Epoch 012/100 | Train Loss: 2.1440 | Val Loss: 2.0601 | Val Dice: 0.2302
Epoch 013/100 | Train Loss: 2.1167 | Val Loss: 2.0353 | Val Dice: 0.2291
Epoch 014/100 | Train Loss: 2.0892 | Val Loss: 2.0111 | Val Dice: 0.2316
Epoch 015/100 | Train Loss: 2.0642 | Val Loss: 1.9884 | Val Dice: 0.2330
Epoch 016/100 | Train Loss: 2.0388 | Val Loss: 1.9658 | Val Dice: 0.2350
Epoch 017/100 | Train Loss: 2.0127 | Val Loss: 1.9432 | Val Dice: 0.2369
Epoch 018/100 | Train Loss: 1.9894 | Val Loss: 1.9217 | Val Dice: 0.2371
Epoch 019/100 | Train Loss: 1.9653 | Val Loss: 1.9021 | Val Dice: 0.2397
Epoch 020/100 | Train Loss: 1.9431 | Val Loss: 1.8807 | Val Dice: 0.2410
Epoch 021/100 | Train Loss: 1.9206 | Val Loss: 1.8602 | Val Dice: 0.2426
Epoch 022/100 | Train Loss: 1.8987 | Val Loss: 1.8437 | Val Dice: 0.2434
Epoch 023/100 | Train Loss: 1.8768 | Val Loss: 1.8236 | Val Dice: 0.2440
Epoch 024/100 | Train Loss: 1.8565 | Val Loss: 1.8067 | Val Dice: 0.2449
Epoch 025/100 | Train Loss: 1.8363 | Val Loss: 1.7907 | Val Dice: 0.2447
Epoch 026/100 | Train Loss: 1.8177 | Val Loss: 1.7728 | Val Dice: 0.2459
Epoch 027/100 | Train Loss: 1.7979 | Val Loss: 1.7544 | Val Dice: 0.2478
Epoch 028/100 | Train Loss: 1.7792 | Val Loss: 1.7424 | Val Dice: 0.2460
Epoch 029/100 | Train Loss: 1.7614 | Val Loss: 1.7317 | Val Dice: 0.2462
Epoch 030/100 | Train Loss: 1.7470 | Val Loss: 1.7149 | Val Dice: 0.2472
Epoch 031/100 | Train Loss: 1.7290 | Val Loss: 1.6995 | Val Dice: 0.2467
Epoch 032/100 | Train Loss: 1.7112 | Val Loss: 1.6793 | Val Dice: 0.2489
Epoch 033/100 | Train Loss: 1.6955 | Val Loss: 1.6684 | Val Dice: 0.2483
Epoch 034/100 | Train Loss: 1.6843 | Val Loss: 1.6572 | Val Dice: 0.2479
Epoch 035/100 | Train Loss: 1.6658 | Val Loss: 1.6419 | Val Dice: 0.2566
Epoch 036/100 | Train Loss: 1.6521 | Val Loss: 1.6290 | Val Dice: 0.2496
Epoch 037/100 | Train Loss: 1.6393 | Val Loss: 1.6164 | Val Dice: 0.2574
Epoch 038/100 | Train Loss: 1.6239 | Val Loss: 1.6069 | Val Dice: 0.2647
Epoch 039/100 | Train Loss: 1.6109 | Val Loss: 1.5905 | Val Dice: 0.2674
Epoch 040/100 | Train Loss: 1.5968 | Val Loss: 1.5830 | Val Dice: 0.2756
