Epoch 001/100 | Train Loss: 2.3309 | Val Loss: 2.1131 | Val Dice: 0.0655
Epoch 002/100 | Train Loss: 1.9958 | Val Loss: 1.9015 | Val Dice: 0.0622
Epoch 003/100 | Train Loss: 1.8378 | Val Loss: 1.8029 | Val Dice: 0.0719
Epoch 004/100 | Train Loss: 1.7297 | Val Loss: 1.7359 | Val Dice: 0.1303
Epoch 005/100 | Train Loss: 1.6641 | Val Loss: 1.6805 | Val Dice: 0.2020
Epoch 006/100 | Train Loss: 1.6062 | Val Loss: 1.6361 | Val Dice: 0.2488
Epoch 007/100 | Train Loss: 1.5796 | Val Loss: 1.5968 | Val Dice: 0.2966
Epoch 008/100 | Train Loss: 1.5448 | Val Loss: 1.5587 | Val Dice: 0.3355
Epoch 009/100 | Train Loss: 1.5031 | Val Loss: 1.5226 | Val Dice: 0.3770
Epoch 010/100 | Train Loss: 1.4759 | Val Loss: 1.4908 | Val Dice: 0.3992
Epoch 011/100 | Train Loss: 1.4412 | Val Loss: 1.4648 | Val Dice: 0.4353
Epoch 012/100 | Train Loss: 1.4184 | Val Loss: 1.4458 | Val Dice: 0.4649
Epoch 013/100 | Train Loss: 1.3993 | Val Loss: 1.4354 | Val Dice: 0.4683
Epoch 014/100 | Train Loss: 1.3682 | Val Loss: 1.4232 | Val Dice: 0.4679
Epoch 015/100 | Train Loss: 1.3393 | Val Loss: 1.3914 | Val Dice: 0.4862
Epoch 016/100 | Train Loss: 1.3137 | Val Loss: 1.3490 | Val Dice: 0.5249
Epoch 017/100 | Train Loss: 1.2794 | Val Loss: 1.3137 | Val Dice: 0.5503
Epoch 018/100 | Train Loss: 1.2481 | Val Loss: 1.2882 | Val Dice: 0.5504
Epoch 019/100 | Train Loss: 1.2172 | Val Loss: 1.2672 | Val Dice: 0.5381
Epoch 020/100 | Train Loss: 1.1935 | Val Loss: 1.2421 | Val Dice: 0.5426
Epoch 021/100 | Train Loss: 1.1679 | Val Loss: 1.2184 | Val Dice: 0.5962
Epoch 022/100 | Train Loss: 1.1352 | Val Loss: 1.1939 | Val Dice: 0.6425
Epoch 023/100 | Train Loss: 1.1103 | Val Loss: 1.1775 | Val Dice: 0.6866
Epoch 024/100 | Train Loss: 1.0820 | Val Loss: 1.1592 | Val Dice: 0.7132
Epoch 025/100 | Train Loss: 1.0614 | Val Loss: 1.1280 | Val Dice: 0.7411
Epoch 026/100 | Train Loss: 1.0399 | Val Loss: 1.1055 | Val Dice: 0.7475
Epoch 027/100 | Train Loss: 1.0269 | Val Loss: 1.0949 | Val Dice: 0.7591
Epoch 028/100 | Train Loss: 1.0177 | Val Loss: 1.0932 | Val Dice: 0.7694
Epoch 029/100 | Train Loss: 1.0076 | Val Loss: 1.0946 | Val Dice: 0.7727
Epoch 030/100 | Train Loss: 0.9958 | Val Loss: 1.0818 | Val Dice: 0.7857
Epoch 031/100 | Train Loss: 0.9824 | Val Loss: 1.0647 | Val Dice: 0.7934
Epoch 032/100 | Train Loss: 0.9722 | Val Loss: 1.0570 | Val Dice: 0.7886
Epoch 033/100 | Train Loss: 0.9532 | Val Loss: 1.0557 | Val Dice: 0.7804
Epoch 034/100 | Train Loss: 0.9363 | Val Loss: 1.0479 | Val Dice: 0.7840
Epoch 035/100 | Train Loss: 0.9233 | Val Loss: 1.0327 | Val Dice: 0.7939
Epoch 036/100 | Train Loss: 0.9186 | Val Loss: 1.0204 | Val Dice: 0.8024
Epoch 037/100 | Train Loss: 0.9100 | Val Loss: 1.0099 | Val Dice: 0.8141
Epoch 038/100 | Train Loss: 0.9049 | Val Loss: 1.0012 | Val Dice: 0.8168
Epoch 039/100 | Train Loss: 0.8961 | Val Loss: 0.9980 | Val Dice: 0.8107
Epoch 040/100 | Train Loss: 0.8939 | Val Loss: 0.9915 | Val Dice: 0.8059
Epoch 041/100 | Train Loss: 0.8908 | Val Loss: 0.9776 | Val Dice: 0.8127
Epoch 042/100 | Train Loss: 0.8845 | Val Loss: 0.9643 | Val Dice: 0.8253
Epoch 043/100 | Train Loss: 0.8812 | Val Loss: 0.9582 | Val Dice: 0.8331
Epoch 044/100 | Train Loss: 0.8742 | Val Loss: 0.9547 | Val Dice: 0.8367
Epoch 045/100 | Train Loss: 0.8732 | Val Loss: 0.9525 | Val Dice: 0.8327
Epoch 046/100 | Train Loss: 0.8660 | Val Loss: 0.9472 | Val Dice: 0.8315
Epoch 047/100 | Train Loss: 0.8691 | Val Loss: 0.9421 | Val Dice: 0.8338
Epoch 048/100 | Train Loss: 0.8627 | Val Loss: 0.9387 | Val Dice: 0.8407
Epoch 049/100 | Train Loss: 0.8585 | Val Loss: 0.9363 | Val Dice: 0.8489
Epoch 050/100 | Train Loss: 0.8552 | Val Loss: 0.9357 | Val Dice: 0.8483
Epoch 051/100 | Train Loss: 0.8559 | Val Loss: 0.9348 | Val Dice: 0.8440
Epoch 052/100 | Train Loss: 0.8501 | Val Loss: 0.9330 | Val Dice: 0.8425
Epoch 053/100 | Train Loss: 0.8490 | Val Loss: 0.9308 | Val Dice: 0.8441
Epoch 054/100 | Train Loss: 0.8476 | Val Loss: 0.9261 | Val Dice: 0.8505
Epoch 055/100 | Train Loss: 0.8433 | Val Loss: 0.9229 | Val Dice: 0.8531
Epoch 056/100 | Train Loss: 0.8377 | Val Loss: 0.9210 | Val Dice: 0.8507
