Epoch 001/100 | Train Loss: 3.8472 | Val Loss: 3.5954 | Val Dice: 0.0644
Epoch 002/100 | Train Loss: 3.4255 | Val Loss: 3.3370 | Val Dice: 0.0779
Epoch 003/100 | Train Loss: 3.1813 | Val Loss: 3.1297 | Val Dice: 0.0991
Epoch 004/100 | Train Loss: 2.9939 | Val Loss: 2.9808 | Val Dice: 0.1055
Epoch 005/100 | Train Loss: 2.8434 | Val Loss: 2.8463 | Val Dice: 0.1219
Epoch 006/100 | Train Loss: 2.7187 | Val Loss: 2.7287 | Val Dice: 0.1308
Epoch 007/100 | Train Loss: 2.6059 | Val Loss: 2.6273 | Val Dice: 0.1415
Epoch 008/100 | Train Loss: 2.5169 | Val Loss: 2.5399 | Val Dice: 0.1504
Epoch 009/100 | Train Loss: 2.4344 | Val Loss: 2.4670 | Val Dice: 0.1538
Epoch 010/100 | Train Loss: 2.3678 | Val Loss: 2.3954 | Val Dice: 0.1568
Epoch 011/100 | Train Loss: 2.2952 | Val Loss: 2.3397 | Val Dice: 0.1606
Epoch 012/100 | Train Loss: 2.2300 | Val Loss: 2.2850 | Val Dice: 0.1687
Epoch 013/100 | Train Loss: 2.1725 | Val Loss: 2.2297 | Val Dice: 0.1757
Epoch 014/100 | Train Loss: 2.1195 | Val Loss: 2.1819 | Val Dice: 0.1832
Epoch 015/100 | Train Loss: 2.0734 | Val Loss: 2.1406 | Val Dice: 0.1886
Epoch 016/100 | Train Loss: 2.0221 | Val Loss: 2.1045 | Val Dice: 0.1903
Epoch 017/100 | Train Loss: 1.9920 | Val Loss: 2.0757 | Val Dice: 0.1924
Epoch 018/100 | Train Loss: 1.9461 | Val Loss: 2.0363 | Val Dice: 0.1990
Epoch 019/100 | Train Loss: 1.9176 | Val Loss: 2.0077 | Val Dice: 0.2015
Epoch 020/100 | Train Loss: 1.8917 | Val Loss: 1.9799 | Val Dice: 0.2052
Epoch 021/100 | Train Loss: 1.8604 | Val Loss: 1.9487 | Val Dice: 0.2081
Epoch 022/100 | Train Loss: 1.8300 | Val Loss: 1.9199 | Val Dice: 0.2105
Epoch 023/100 | Train Loss: 1.7966 | Val Loss: 1.9000 | Val Dice: 0.2103
Epoch 024/100 | Train Loss: 1.7807 | Val Loss: 1.8799 | Val Dice: 0.2142
Epoch 025/100 | Train Loss: 1.7632 | Val Loss: 1.8701 | Val Dice: 0.2126
Epoch 026/100 | Train Loss: 1.7398 | Val Loss: 1.8445 | Val Dice: 0.2155
Epoch 027/100 | Train Loss: 1.7142 | Val Loss: 1.8235 | Val Dice: 0.2169
Epoch 028/100 | Train Loss: 1.6991 | Val Loss: 1.8071 | Val Dice: 0.2170
Epoch 029/100 | Train Loss: 1.6792 | Val Loss: 1.7855 | Val Dice: 0.2194
