Epoch 001/100 | Train Loss: 1.8648 | Val Loss: 1.8004 | Val Dice: 0.1404
Epoch 002/100 | Train Loss: 1.7538 | Val Loss: 1.7573 | Val Dice: 0.1432
Epoch 003/100 | Train Loss: 1.7140 | Val Loss: 1.7277 | Val Dice: 0.1475
Epoch 004/100 | Train Loss: 1.6847 | Val Loss: 1.7010 | Val Dice: 0.1528
Epoch 005/100 | Train Loss: 1.6604 | Val Loss: 1.6773 | Val Dice: 0.1591
Epoch 006/100 | Train Loss: 1.6389 | Val Loss: 1.6562 | Val Dice: 0.1657
Epoch 007/100 | Train Loss: 1.6189 | Val Loss: 1.6365 | Val Dice: 0.1747
Epoch 008/100 | Train Loss: 1.5998 | Val Loss: 1.6186 | Val Dice: 0.1838
Epoch 009/100 | Train Loss: 1.5824 | Val Loss: 1.6029 | Val Dice: 0.1915
Epoch 010/100 | Train Loss: 1.5666 | Val Loss: 1.5885 | Val Dice: 0.2009
Epoch 011/100 | Train Loss: 1.5520 | Val Loss: 1.5752 | Val Dice: 0.2088
Epoch 012/100 | Train Loss: 1.5383 | Val Loss: 1.5634 | Val Dice: 0.2156
Epoch 013/100 | Train Loss: 1.5258 | Val Loss: 1.5524 | Val Dice: 0.2195
Epoch 014/100 | Train Loss: 1.5142 | Val Loss: 1.5418 | Val Dice: 0.2247
Epoch 015/100 | Train Loss: 1.5038 | Val Loss: 1.5317 | Val Dice: 0.2291
Epoch 016/100 | Train Loss: 1.4945 | Val Loss: 1.5217 | Val Dice: 0.2329
Epoch 017/100 | Train Loss: 1.4850 | Val Loss: 1.5101 | Val Dice: 0.2372
Epoch 018/100 | Train Loss: 1.4750 | Val Loss: 1.4984 | Val Dice: 0.2396
Epoch 019/100 | Train Loss: 1.4660 | Val Loss: 1.4874 | Val Dice: 0.2429
Epoch 020/100 | Train Loss: 1.4572 | Val Loss: 1.4760 | Val Dice: 0.2470
Epoch 021/100 | Train Loss: 1.4465 | Val Loss: 1.4654 | Val Dice: 0.2519
Epoch 022/100 | Train Loss: 1.4365 | Val Loss: 1.4558 | Val Dice: 0.2547
Epoch 023/100 | Train Loss: 1.4277 | Val Loss: 1.4457 | Val Dice: 0.2590
Epoch 024/100 | Train Loss: 1.4187 | Val Loss: 1.4352 | Val Dice: 0.2641
Epoch 025/100 | Train Loss: 1.4100 | Val Loss: 1.4255 | Val Dice: 0.2695
Epoch 026/100 | Train Loss: 1.4022 | Val Loss: 1.4165 | Val Dice: 0.2740
Epoch 027/100 | Train Loss: 1.3947 | Val Loss: 1.4084 | Val Dice: 0.2787
Epoch 028/100 | Train Loss: 1.3870 | Val Loss: 1.4008 | Val Dice: 0.2834
Epoch 029/100 | Train Loss: 1.3799 | Val Loss: 1.3934 | Val Dice: 0.2871
Epoch 030/100 | Train Loss: 1.3727 | Val Loss: 1.3861 | Val Dice: 0.2904
Epoch 031/100 | Train Loss: 1.3653 | Val Loss: 1.3792 | Val Dice: 0.2928
Epoch 032/100 | Train Loss: 1.3583 | Val Loss: 1.3729 | Val Dice: 0.2952
Epoch 033/100 | Train Loss: 1.3519 | Val Loss: 1.3661 | Val Dice: 0.2955
Epoch 034/100 | Train Loss: 1.3450 | Val Loss: 1.3594 | Val Dice: 0.2954
Epoch 035/100 | Train Loss: 1.3383 | Val Loss: 1.3537 | Val Dice: 0.2942
Epoch 036/100 | Train Loss: 1.3321 | Val Loss: 1.3484 | Val Dice: 0.2945
Epoch 037/100 | Train Loss: 1.3255 | Val Loss: 1.3441 | Val Dice: 0.2948
