Epoch 001/100 | Train Loss: 1.4307 | Val Loss: 1.1547 | Val Dice: 0.6834
Epoch 002/100 | Train Loss: 1.1037 | Val Loss: 1.0032 | Val Dice: 0.7031
Epoch 003/100 | Train Loss: 0.9789 | Val Loss: 0.9095 | Val Dice: 0.7232
Epoch 004/100 | Train Loss: 0.8957 | Val Loss: 0.8451 | Val Dice: 0.7426
Epoch 005/100 | Train Loss: 0.8389 | Val Loss: 0.7737 | Val Dice: 0.7677
Epoch 006/100 | Train Loss: 0.7840 | Val Loss: 0.7273 | Val Dice: 0.7808
Epoch 007/100 | Train Loss: 0.7412 | Val Loss: 0.6941 | Val Dice: 0.7900
Epoch 008/100 | Train Loss: 0.7077 | Val Loss: 0.6702 | Val Dice: 0.7993
Epoch 009/100 | Train Loss: 0.6751 | Val Loss: 0.6398 | Val Dice: 0.8075
Epoch 010/100 | Train Loss: 0.6531 | Val Loss: 0.6164 | Val Dice: 0.8138
Epoch 011/100 | Train Loss: 0.6238 | Val Loss: 0.5961 | Val Dice: 0.8200
Epoch 012/100 | Train Loss: 0.6093 | Val Loss: 0.5821 | Val Dice: 0.8232
Epoch 013/100 | Train Loss: 0.5921 | Val Loss: 0.5636 | Val Dice: 0.8284
Epoch 014/100 | Train Loss: 0.5882 | Val Loss: 0.5485 | Val Dice: 0.8339
Epoch 015/100 | Train Loss: 0.5546 | Val Loss: 0.5399 | Val Dice: 0.8369
Epoch 016/100 | Train Loss: 0.5417 | Val Loss: 0.5199 | Val Dice: 0.8449
Epoch 017/100 | Train Loss: 0.5263 | Val Loss: 0.5067 | Val Dice: 0.8501
Epoch 018/100 | Train Loss: 0.5131 | Val Loss: 0.4936 | Val Dice: 0.8544
Epoch 019/100 | Train Loss: 0.4940 | Val Loss: 0.4867 | Val Dice: 0.8581
Epoch 020/100 | Train Loss: 0.4819 | Val Loss: 0.4687 | Val Dice: 0.8641
Epoch 021/100 | Train Loss: 0.4630 | Val Loss: 0.4581 | Val Dice: 0.8660
Epoch 022/100 | Train Loss: 0.4543 | Val Loss: 0.4468 | Val Dice: 0.8690
Epoch 023/100 | Train Loss: 0.4448 | Val Loss: 0.4431 | Val Dice: 0.8688
Epoch 024/100 | Train Loss: 0.4369 | Val Loss: 0.4424 | Val Dice: 0.8682
Epoch 025/100 | Train Loss: 0.4308 | Val Loss: 0.4352 | Val Dice: 0.8700
